,index,population,supermarket
1613,080310014023010,60.0,1088.0
1614,080310014023011,48.0,986.8
1615,080310014023012,22.0,904.2
1616,080310014023013,144.0,690.5
1617,080310014024000,48.0,1103.0
1618,080310014024001,86.0,902.0
1619,080310014024002,102.0,912.5
1620,080310014024003,57.0,652.8
1621,080310014024004,61.0,624.9
1622,080310014024005,354.0,539.4
1623,080310014024006,81.0,503.2
1624,080310014024007,64.0,703.6
1625,080310014024008,87.0,802.6
1626,080310014024009,82.0,870.0
1627,080310014024010,98.0,755.4
1628,080310014024011,98.0,472.6
1629,080310014024012,74.0,373.8
1630,080310014024013,9.0,286.1
1631,080310014031000,350.0,379.6
1632,080310014031003,9.0,641.0
1633,080310014031004,1.0,982.3
1634,080310014031011,1.0,1284.5
1635,080310014031012,6.0,841.9
1636,080310014031014,17.0,2766.7
1637,080310014031015,41.0,2505.0
1638,080310014031016,47.0,2626.6
1639,080310014031017,46.0,2532.8
1640,080310014031020,8.0,877.5
1641,080310014031021,21.0,710.1
1642,080310014031028,3.0,1811.3
1643,080310014031030,6.0,1211.8
1644,080310014031031,15.0,1108.4
1645,080310014031032,21.0,909.1
1646,080310014031035,7.0,1787.2
1647,080310014031036,16.0,1711.9
1648,080310014031037,13.0,1510.3
1649,080310014031038,43.0,1309.6
1650,080310014031040,1.0,1898.0
1651,080310014031042,35.0,2324.2
1652,080310014031043,45.0,2530.2
1653,080310014031044,42.0,2622.5
1654,080310014031045,13.0,2597.5
1655,080310014031046,46.0,1702.1
1656,080310014031047,42.0,1599.4
1657,080310014031050,5.0,2112.1
1658,080310014032000,21.0,1534.0
1659,080310014032001,58.0,1634.0
1660,080310014032002,47.0,1726.0
1661,080310014032007,56.0,2790.5
1662,080310014032010,26.0,2746.7
1663,080310014032011,60.0,2451.2
1664,080310014032012,60.0,1732.4
1665,080310014032013,65.0,1631.9
1666,080310014032014,25.0,1533.8
1667,080310014032015,34.0,1734.5
1668,080310014032016,54.0,1832.2
1669,080310014032017,80.0,1930.8
1670,080310014032018,24.0,2031.3
1671,080310014032019,40.0,1830.8
1672,080310014032020,21.0,1820.1
1673,080310014032021,21.0,2480.3
1674,080310014032023,58.0,2323.5
1675,080310014032024,60.0,2515.5
1676,080310014032025,25.0,1881.3
1677,080310014032026,43.0,1884.0
1678,080310014032027,58.0,1977.3
1679,080310014032028,25.0,1947.2
1680,080310014032030,40.0,1747.8
1681,080310014032031,60.0,1777.9
1682,080310014032032,51.0,1684.4
1683,080310014032033,41.0,1681.5
1684,080310014032034,35.0,1481.8
1685,080310014032035,44.0,1484.3
1686,080310014032036,63.0,1577.6
1687,080310014032037,23.0,1552.6
1688,080310015001005,16.0,2170.4
1689,080310015001009,22.0,1868.7
1690,080310015001010,108.0,2007.1
1691,080310015001011,3.0,2302.9
1692,080310015001012,224.0,2516.2
1693,080310015001014,13.0,2675.1
1694,080310015001015,46.0,2070.4
1695,080310015001018,85.0,2116.4
1696,080310015001019,70.0,2271.5
1697,080310015001020,7.0,2170.9
1698,080310015001024,23.0,2169.7
1699,080310015001027,48.0,1926.4
1700,080310015001028,77.0,2022.4
1701,080310015001029,89.0,2361.8
1702,080310015002001,3.0,1601.8
1703,080310015002003,46.0,1532.3
1704,080310015002004,51.0,1741.2
1705,080310015002005,20.0,1359.7
1706,080310015002006,57.0,1590.2
1707,080310015002007,25.0,1527.1
1708,080310015002008,30.0,1915.7
1709,080310015002009,98.0,1787.9
1710,080310015002015,93.0,1857.9
1711,080310015002017,28.0,1852.7
1712,080310015002018,28.0,1658.9
1713,080310015002019,96.0,1602.2
1714,080310015002025,41.0,1516.3
1715,080310015002026,46.0,1619.3
1716,080310015002027,58.0,1671.7
1717,080310015002028,104.0,1683.9
1718,080310015002029,59.0,1781.7
1719,080310015002030,68.0,1590.3
1720,080310015002031,8.0,1387.7
1721,080310015002032,40.0,1229.6
1722,080310015002033,95.0,1390.4
1723,080310015002034,72.0,1369.4
1724,080310015002035,63.0,1463.0
1725,080310015003018,38.0,1703.8
1726,080310015003019,1.0,1343.1
1727,080310015003026,7.0,1007.3
1728,080310015003028,4.0,719.1
1729,080310015003029,13.0,1078.3
1730,080310015003031,39.0,1315.0
1731,080310015003032,433.0,1275.2
1732,080310015003033,6.0,933.5
1733,080310015003034,3.0,795.7
1734,080310015003038,16.0,1773.6
1735,080310015003043,11.0,1521.4
1736,080310015003045,3.0,1563.0
1737,080310015003057,32.0,949.4
1738,080310015003058,47.0,1288.7
1739,080310015003059,56.0,1191.5
1740,080310015003060,58.0,1094.0
1741,080310015003061,31.0,993.1
1742,080310015003064,37.0,1374.5
1743,080310015003066,1.0,993.5
1744,080310015003068,68.0,1467.0
1745,080310015003069,17.0,1416.2
1746,080310015003070,83.0,1314.4
1747,080310015003071,102.0,1216.0
1748,080310015003072,62.0,1117.9
1749,080310015003073,46.0,1450.6
1750,080310015003074,90.0,923.6
1751,080310015003076,78.0,1507.4
1752,080310015003077,61.0,1020.9
1753,080310015003078,31.0,1460.4
1754,080310015003081,122.0,97.5
1755,080310015003082,25.0,1492.2
1756,080310015003084,3.0,863.7
1757,080310015003092,3.0,1070.9
1758,080310016001001,5.0,483.7
1759,080310016001002,6.0,352.1
1760,080310016001003,3.0,348.0
1761,080310016001004,43.0,140.3
1762,080310016001005,8.0,213.3
1763,080310016001008,12.0,452.9
1764,080310016001009,7.0,347.6
1765,080310016001010,6.0,378.8
1766,080310016001011,339.0,931.6
1767,080310016001012,1.0,529.0
1768,080310016001013,338.0,1120.9
1769,080310016001014,2.0,636.8
1770,080310016001016,1.0,883.3
1771,080310016001020,40.0,580.1
1772,080310016001022,134.0,570.2
1773,080310016001023,132.0,423.5
1774,080310016001024,168.0,285.5
1775,080310016001025,44.0,253.9
1776,080310016001027,27.0,403.2
1777,080310016001028,7.0,531.6
1778,080310016001030,32.0,529.0
1779,080310016001031,15.0,383.0
1780,080310016001032,56.0,369.9
1781,080310016001033,13.0,474.2
1782,080310016001036,14.0,780.0
1783,080310016001037,45.0,674.7
1784,080310016001038,33.0,744.2
1785,080310016001039,12.0,845.9
1786,080310016001040,72.0,189.9
1787,080310016001042,4.0,636.8
1788,080310016001043,59.0,532.5
1789,080310016001045,62.0,334.3
1790,080310016001046,62.0,388.9
1791,080310016002007,770.0,358.9
1792,080310016002008,45.0,580.2
1793,080310016002009,83.0,212.7
1794,080310016002010,250.0,338.0
1795,080310016002023,109.0,877.1
1796,080310016002024,33.0,718.8
1797,080310016002025,45.0,866.0
1798,080310016002026,483.0,1003.6
1799,080310016002027,22.0,1045.9
1800,080310016002028,154.0,1178.8
1801,080310016002029,50.0,1374.7
1802,080310016002031,4.0,1098.6
1803,080310016002033,10.0,1136.8
1804,080310016002034,8.0,1282.3
1805,080310016002035,2.0,1145.2
1806,080310016002036,133.0,998.6
1807,080310016002038,46.0,862.2
1808,080310016002039,355.0,617.7
1809,080310016002041,390.0,724.1
1810,080310016002044,386.0,541.4
1811,080310016002047,12.0,470.8
1812,080310016002048,292.0,572.1
1813,080310016002050,74.0,325.5
1814,080310016002051,3.0,220.8
1815,080310016002053,61.0,395.8
1816,080310016002054,14.0,501.1
1817,080310016002056,11.0,590.1
1818,080310016002058,92.0,355.4
1819,080310016002059,63.0,648.4
1820,080310016003000,36.0,889.4
1821,080310016003001,108.0,1032.5
1822,080310016003002,12.0,1178.2
1823,080310016003003,96.0,927.7
1824,080310016003004,121.0,782.7
1825,080310016003005,64.0,678.5
1826,080310016003006,28.0,573.5
1827,080310016003007,36.0,718.9
1828,080310016003008,55.0,824.7
1829,080310016003009,59.0,971.1
1830,080310016003010,91.0,1073.6
1831,080310016003013,34.0,937.8
1832,080310016003015,41.0,1084.6
1833,080310016003016,85.0,1116.7
1834,080310016003017,45.0,1011.7
1835,080310016003018,53.0,865.5
1836,080310016003020,41.0,795.5
1837,080310016003022,259.0,798.4
1838,080310016003023,425.0,792.0
1839,080310016003025,13.0,1004.6
1840,080310016003026,39.0,1044.4
1841,080310016003027,5.0,674.9
1842,080310016003028,8.0,740.4
1843,080310016003029,129.0,889.2
1844,080310017011000,2.0,549.4
1845,080310017011002,2.0,498.7
1846,080310017011005,26.0,538.4
1847,080310017011006,378.0,575.5
1848,080310017011007,663.0,584.6
1849,080310017011008,75.0,393.7
1850,080310017011012,23.0,672.3
1851,080310017011013,101.0,303.3
1852,080310017011015,9.0,578.9
1853,080310017012002,452.0,710.5
1854,080310017012004,378.0,427.6
1855,080310017012009,14.0,514.1
1856,080310017013001,68.0,547.8
1857,080310017013002,115.0,417.2
1858,080310017013005,6.0,413.9
1859,080310017013006,55.0,520.3
1860,080310017013007,32.0,521.8
1861,080310017014000,12.0,341.9
1862,080310017014001,115.0,233.3
1863,080310017014002,221.0,74.3
1864,080310017014004,263.0,253.3
1865,080310017014005,1.0,358.7
1866,080310017014006,7.0,505.0
1867,080310017014007,181.0,399.3
1868,080310017014010,202.0,504.9
1869,080310017015000,159.0,549.4
1870,080310017015001,60.0,655.2
1871,080310017015002,66.0,759.6
1872,080310017015003,249.0,692.2
1873,080310017015004,63.0,567.0
1874,080310017015007,3.0,847.4
1875,080310017015008,167.0,745.0
1876,080310017015009,182.0,638.3
1877,080310017021000,234.0,100.4
1878,080310017021005,82.0,731.2
1879,080310017021006,206.0,382.7
1880,080310017021007,224.0,169.6
1881,080310017021008,2.0,328.8
1882,080310017021009,5.0,475.0
1883,080310017021027,238.0,731.4
1884,080310017021028,192.0,777.5
1885,080310017021032,457.0,1051.8
1886,080310017021035,27.0,882.6
1887,080310017022002,1517.0,909.6
1888,080310017022005,142.0,921.1
1889,080310017022006,230.0,1026.8
1890,080310017022013,1.0,970.6
1891,080310017022016,2.0,1172.3
1892,080310017022017,31.0,1066.8
1893,080310017022020,38.0,925.3
1894,080310017022029,11.0,885.0
1895,080310017022030,1.0,1023.6
1896,080310017022041,8.0,718.3
1897,080310018001004,169.0,347.3
1898,080310018001007,118.0,171.1
1899,080310018001008,57.0,186.1
1900,080310018001009,39.0,240.6
1901,080310018001010,243.0,291.5
1902,080310018001011,1027.0,373.2
1903,080310018001013,55.0,415.1
1904,080310018001014,45.0,309.4
1905,080310018001015,105.0,398.6
1906,080310018002002,32.0,841.8
1907,080310018002004,40.0,578.0
1908,080310018002005,28.0,485.5
1909,080310018002006,86.0,591.3
1910,080310018002007,113.0,942.8
1911,080310018002008,91.0,954.7
1912,080310018002009,103.0,930.1
1913,080310018002010,87.0,752.7
1914,080310018002011,20.0,661.6
1915,080310018002012,36.0,707.9
1916,080310018002013,22.0,579.1
1917,080310018002014,12.0,798.8
1918,080310018002015,25.0,839.0
1919,080310018002016,43.0,1016.3
1920,080310018002017,2.0,977.1
1921,080310018002018,26.0,1090.0
1922,080310018002019,26.0,969.8
1923,080310018002020,74.0,874.7
1924,080310018002021,98.0,1052.5
1925,080310018002022,27.0,922.1
1926,080310018002023,23.0,895.8
1927,080310018002024,64.0,810.5
1928,080310018002025,31.0,795.5
1929,080310018002026,1.0,710.5
1930,080310018002027,76.0,489.7
1931,080310018002033,2.0,320.9
1932,080310018002035,59.0,573.1
1933,080310018002036,104.0,672.8
1934,080310019011020,597.0,636.8
1935,080310019011026,35.0,252.5
1936,080310019011035,80.0,1748.9
1937,080310019011038,3.0,1974.0
1938,080310019012002,40.0,551.0
1939,080310019012003,65.0,440.8
1940,080310019012004,138.0,340.1
1941,080310019012005,92.0,450.4
1942,080310019012006,66.0,474.5
1943,080310019012007,106.0,364.4
1944,080310019012009,102.0,501.1
1945,080310019012010,87.0,375.8
1946,080310019012011,74.0,485.6
1947,080310019012012,125.0,502.4
1948,080310019012013,93.0,393.4
1949,080310019012014,160.0,314.3
1950,080310019012015,257.0,285.8
1951,080310019012016,158.0,169.5
1952,080310019012017,1.0,77.9
1953,080310019012018,70.0,812.6
1954,080310019012019,153.0,318.4
1955,080310019012020,34.0,454.6
1956,080310019012021,81.0,563.8
1957,080310019012022,49.0,672.9
1958,080310019012023,37.0,848.6
1959,080310019012024,172.0,739.3
1960,080310019012025,9.0,695.6
1961,080310019012027,6.0,1015.5
1962,080310019012028,20.0,997.1
1963,080310019021005,38.0,745.7
1964,080310019021006,1.0,753.0
1965,080310019021007,44.0,847.0
1966,080310019021017,622.0,1620.8
1967,080310020001019,106.0,688.0
1968,080310020001021,2.0,468.7
1969,080310020001026,3.0,409.2
1970,080310020001028,7.0,342.9
1971,080310020001030,89.0,563.8
1972,080310020001031,79.0,478.6
1973,080310020001032,14.0,589.7
1974,080310020001033,80.0,700.3
1975,080310020001035,41.0,892.1
1976,080310020001040,128.0,794.8
1977,080310020001041,22.0,683.4
1978,080310020001042,105.0,792.1
1979,080310020001044,160.0,1036.6
1980,080310020001045,5.0,981.2
1981,080310020001046,8.0,1000.9
1982,080310020001047,67.0,904.7
1983,080310020001050,73.0,728.3
1984,080310020001051,216.0,564.2
1985,080310020001052,372.0,601.3
1986,080310021001000,43.0,113.4
1987,080310021001002,37.0,381.9
1988,080310021001003,80.0,537.3
1989,080310021001004,61.0,423.7
1990,080310021001005,84.0,286.2
1991,080310021001006,131.0,548.0
1992,080310021001007,85.0,600.4
1993,080310021001008,81.0,715.5
1994,080310021001009,95.0,891.1
1995,080310021001010,84.0,776.8
1996,080310021001011,96.0,639.8
1997,080310021001012,8.0,784.9
1998,080310021001013,62.0,918.5
1999,080310021001014,63.0,1030.5
2000,080310021002000,66.0,937.2
2001,080310021002001,61.0,1022.7
2002,080310021002002,54.0,1138.0
2003,080310021002003,48.0,1068.2
2004,080310021002004,55.0,940.7
2005,080310021002005,44.0,830.1
2006,080310021002006,119.0,929.9
2007,080310021002007,78.0,828.5
2008,080310021002008,49.0,754.2
2009,080310021002009,72.0,582.6
2010,080310021002010,103.0,783.6
2011,080310021002011,105.0,639.2
2012,080310021002012,73.0,528.9
2013,080310021002013,73.0,429.7
2014,080310021002014,104.0,539.5
2015,080310021002015,50.0,441.5
2016,080310021002016,34.0,331.4
2017,080310021003020,12.0,1745.7
2018,080310021003031,3.0,1197.7
2019,080310021003032,13.0,1342.6
2020,080310021003036,7.0,1837.5
2021,080310021003037,34.0,1522.9
2022,080310021003038,56.0,1477.1
2023,080310021003039,96.0,1375.2
2024,080310021003040,52.0,1217.4
2025,080310021003041,234.0,1183.0
2026,080310021003043,31.0,1175.5
2027,080310021003044,10.0,1278.2
2028,080310021003046,57.0,997.4
2029,080310021003047,52.0,788.0
2030,080310021003048,1.0,827.3
2031,080310021004000,44.0,945.0
2032,080310021004001,45.0,1053.4
2033,080310021004002,105.0,1254.7
2034,080310021004003,103.0,1355.9
2035,080310021004004,57.0,1451.0
2036,080310021004006,3.0,1783.9
2037,080310021004007,34.0,1293.9
2038,080310021004008,51.0,1192.8
2039,080310021004009,33.0,1086.6
2040,080310021004010,115.0,1393.8
2041,080310021004011,56.0,1494.9
2042,080310021004012,45.0,1589.6
2043,080310021005000,46.0,491.7
2044,080310021005002,85.0,755.5
2045,080310021005003,78.0,856.3
2046,080310021005004,71.0,955.3
2047,080310021005005,7.0,1064.0
2048,080310021005007,44.0,1101.0
2049,080310021005008,83.0,1005.2
2050,080310021005009,107.0,904.1
2051,080310021005010,79.0,803.1
2052,080310021005011,62.0,702.4
2053,080310021005012,76.0,591.0
2054,080310021005013,58.0,768.2
2055,080310021005014,93.0,877.5
2056,080310021005015,84.0,978.5
2057,080310021005016,149.0,1079.1
2058,080310021005017,96.0,1179.9
2059,080310021005018,91.0,1274.8
2060,080310021005019,23.0,1385.4
2061,080310023001000,51.0,1302.3
2062,080310023001001,31.0,1196.5
2063,080310023001002,45.0,1092.3
2064,080310023001003,85.0,982.8
2065,080310023001004,41.0,876.8
2066,080310023001005,82.0,718.8
2067,080310023001006,33.0,559.8
2068,080310023001007,33.0,451.8
2069,080310023001008,173.0,359.9
2070,080310023001009,30.0,255.6
2071,080310023001010,36.0,149.7
2072,080310023001011,186.0,440.7
2073,080310023001012,85.0,305.8
2074,080310023001013,54.0,428.2
2075,080310023001014,76.0,534.1
2076,080310023001015,78.0,639.1
2077,080310023001016,88.0,744.8
2078,080310023001017,25.0,850.4
2079,080310023001018,41.0,959.7
2080,080310023001019,35.0,1065.9
2081,080310023001020,45.0,1170.9
2082,080310023001021,46.0,1191.0
2083,080310023001022,42.0,1086.1
2084,080310023001023,40.0,980.9
2085,080310023001024,60.0,780.2
2086,080310023001025,67.0,623.9
2087,080310023001026,79.0,518.5
2088,080310023001027,96.0,412.5
2089,080310023001028,76.0,94.8
2090,080310023002000,42.0,1291.7
2091,080310023002001,52.0,1186.7
2092,080310023002002,39.0,1080.7
2093,080310023002003,34.0,972.4
2094,080310023002004,56.0,867.5
2095,080310023002006,73.0,550.3
2096,080310023002007,53.0,583.1
2097,080310023002008,70.0,444.4
2098,080310023002009,63.0,340.6
2099,080310023002010,43.0,214.8
2100,080310023002011,66.0,376.8
2101,080310023002012,68.0,479.4
2102,080310023002014,78.0,526.5
2103,080310023002016,85.0,968.8
2104,080310023002017,42.0,1091.0
2105,080310023002018,38.0,1200.3
2106,080310023002019,48.0,1306.5
2107,080310023002020,34.0,1411.1
2108,080310023002021,36.0,1530.6
2109,080310023002022,39.0,1425.5
2110,080310023002023,48.0,1320.2
2111,080310023002024,43.0,1212.7
2112,080310023002025,50.0,1106.8
2113,080310023002026,53.0,618.0
2114,080310023002027,42.0,721.6
2115,080310023003000,42.0,1666.7
2116,080310023003001,41.0,1562.1
2117,080310023003002,49.0,1456.6
2118,080310023003003,75.0,1347.7
2119,080310023003004,47.0,1242.8
2120,080310023003005,45.0,1151.8
2121,080310023003006,51.0,1047.0
2122,080310023003007,76.0,967.0
2123,080310023003008,53.0,859.6
2124,080310023003009,52.0,756.5
2125,080310023003010,53.0,660.4
2126,080310023003012,58.0,997.9
2127,080310023003013,44.0,1104.1
2128,080310023003014,62.0,1186.4
2129,080310023003015,33.0,1291.0
2130,080310023003016,53.0,1382.5
2131,080310023003017,94.0,1487.5
2132,080310023003018,46.0,1593.9
2133,080310023003019,40.0,1699.7
2134,080310023003020,38.0,1804.4
2135,080310023003022,43.0,1661.7
2136,080310023003023,53.0,1555.9
2137,080310023003024,45.0,1448.8
2138,080310023003025,95.0,1341.9
2139,080310023003026,46.0,1235.4
2140,080310023003027,52.0,1129.8
2141,080310023003028,62.0,1023.4
2142,080310023003029,59.0,917.4
2143,080310023003030,97.0,811.5
2144,080310023003031,73.0,705.9
2145,080310024021000,103.0,675.2
2146,080310024021001,49.0,726.9
2147,080310024021002,83.0,684.5
2148,080310024021003,160.0,662.8
2149,080310024021004,39.0,517.3
2150,080310024021005,58.0,535.1
2151,080310024021006,36.0,637.4
2152,080310024021007,110.0,740.2
2153,080310024021008,65.0,601.7
2154,080310024021009,55.0,498.9
2155,080310024021010,69.0,396.4
2156,080310024021011,67.0,378.5
2157,080310024022000,103.0,462.6
2158,080310024022001,43.0,360.0
2159,080310024022002,116.0,257.3
2160,080310024022003,33.0,239.2
2161,080310024022005,161.0,272.9
2162,080310024022006,96.0,386.6
2163,080310024022007,93.0,489.8
2164,080310024022009,40.0,577.2
2165,080310024022011,93.0,266.3
2166,080310024022012,15.0,464.0
2167,080310024031000,30.0,270.3
2168,080310024031001,1.0,184.7
2169,080310024031002,83.0,301.5
2170,080310024031003,83.0,185.8
2171,080310024031005,60.0,181.7
2172,080310024031006,71.0,222.3
2173,080310024031007,122.0,327.0
2174,080310024031008,55.0,469.1
2175,080310024031009,60.0,615.2
2176,080310024031010,81.0,761.0
2177,080310024031011,30.0,234.4
2178,080310024031012,56.0,490.5
2179,080310024031013,77.0,346.5
2180,080310024031014,51.0,350.0
2181,080310024031015,92.0,412.2
2182,080310024031016,98.0,661.6
2183,080310024031017,42.0,806.5
2184,080310024031018,34.0,907.2
2185,080310024031019,31.0,559.6
2186,080310024031020,7.0,497.5
2187,080310024031021,39.0,493.1
2188,080310024031022,109.0,641.3
2189,080310024031023,14.0,548.9
2190,080310024031026,26.0,788.4
2191,080310024031027,4.0,670.3
2192,080310024032000,7.0,842.9
2193,080310024032001,118.0,736.0
2194,080310024032003,29.0,740.6
2195,080310024032004,15.0,634.7
2196,080310024032006,179.0,400.9
2197,080310024032007,42.0,669.4
2198,080310024032010,34.0,815.6
2199,080310024032016,118.0,775.8
2200,080310024032020,22.0,735.0
2201,080310024033000,88.0,929.7
2202,080310024033001,31.0,833.2
2203,080310024033002,39.0,727.6
2204,080310024033003,35.0,622.5
2205,080310024033004,88.0,491.0
2206,080310024033007,45.0,793.1
2207,080310024033008,66.0,900.8
2208,080310024033009,137.0,902.2
2209,080310024033012,13.0,587.6
2210,080310024033013,74.0,582.6
2211,080310024033014,61.0,477.6
2212,080310024033015,90.0,369.9
2213,080310024033016,7.0,377.9
2214,080310024033017,220.0,254.8
2215,080310024033018,134.0,371.8
2216,080310024033019,90.0,481.0
2217,080310024033020,200.0,95.1
2218,080310026011000,156.0,498.4
2219,080310026011001,223.0,582.9
2220,080310026011002,17.0,644.3
2221,080310026011003,269.0,751.1
2222,080310026011004,36.0,858.9
2223,080310026011006,204.0,932.7
2224,080310026011008,82.0,771.9
2225,080310026011009,112.0,673.0
2226,080310026011011,137.0,470.1
2227,080310026011012,110.0,309.6
2228,080310026011013,4.0,414.4
2229,080310026012000,109.0,287.0
2230,080310026012001,111.0,391.7
2231,080310026012002,695.0,582.2
2232,080310026012003,74.0,637.5
2233,080310026012005,218.0,919.1
2234,080310026012008,161.0,616.4
2235,080310026012009,38.0,512.4
2236,080310026012010,271.0,405.1
2237,080310026012011,60.0,301.7
2238,080310026021000,229.0,279.5
2239,080310026021001,304.0,323.3
2240,080310026021002,272.0,406.1
2241,080310026021004,52.0,387.9
2242,080310026021005,156.0,276.6
2243,080310026021007,154.0,210.7
2244,080310026021008,101.0,114.8
2245,080310026021009,308.0,227.2
2246,080310026021010,133.0,351.6
2247,080310026021011,1.0,479.7
2248,080310026021012,109.0,439.0
2249,080310026021013,140.0,442.3
2250,080310026021014,56.0,328.3
2251,080310026021015,221.0,205.8
2252,080310026021016,55.0,68.1
2253,080310026021017,180.0,187.8
2254,080310026021018,105.0,202.8
2255,080310026021019,25.0,211.2
2256,080310026021020,25.0,320.3
2257,080310026021021,56.0,443.4
2258,080310026021022,54.0,558.1
2259,080310027011000,140.0,159.6
2260,080310027011001,159.0,322.1
2261,080310027011002,155.0,340.2
2262,080310027011003,108.0,455.0
2263,080310027011004,117.0,488.6
2264,080310027011010,219.0,333.9
2265,080310027011011,15.0,438.2
2266,080310027011012,209.0,544.4
2267,080310027011013,172.0,656.5
2268,080310027012000,278.0,769.2
2269,080310027012001,54.0,763.7
2270,080310027012002,170.0,790.5
2271,080310027012003,104.0,838.9
2272,080310027012004,142.0,963.0
2273,080310027012005,205.0,986.8
2274,080310027012006,82.0,1089.5
2275,080310027012007,54.0,1130.9
2276,080310027013000,93.0,786.0
2277,080310027013001,177.0,795.4
2278,080310027013002,112.0,737.1
2279,080310027013003,134.0,672.0
2280,080310027013004,329.0,656.9
2281,080310027013005,1.0,730.1
2282,080310027013006,255.0,891.9
2283,080310027013007,264.0,871.6
2284,080310027013008,44.0,945.4
2285,080310027013009,4.0,952.5
2286,080310027014000,199.0,514.5
2287,080310027014001,101.0,576.6
2288,080310027014002,137.0,650.5
2289,080310027014003,146.0,721.5
2290,080310027014004,221.0,837.8
2291,080310027021000,147.0,608.4
2292,080310027021001,226.0,617.4
2293,080310027021002,178.0,518.7
2294,080310027021003,96.0,576.4
2295,080310027021004,263.0,463.3
2296,080310027021005,238.0,497.7
2297,080310027022000,93.0,153.2
2298,080310027022001,104.0,186.0
2299,080310027022002,257.0,316.9
2300,080310027022003,104.0,414.8
2301,080310027022004,180.0,513.1
2302,080310027022005,194.0,224.7
2303,080310027022007,70.0,362.8
2304,080310027022008,130.0,398.8
2305,080310027022009,71.0,497.5
2306,080310027022010,131.0,321.6
2307,080310027022011,89.0,421.0
2308,080310027022012,86.0,596.5
2309,080310027023000,163.0,614.9
2310,080310027023001,155.0,533.2
2311,080310027023002,271.0,446.2
2312,080310027023003,196.0,264.2
2313,080310027024000,153.0,619.9
2314,080310027024001,375.0,687.0
2315,080310027024003,258.0,787.4
2316,080310027024006,110.0,559.4
2317,080310027024007,54.0,455.1
2318,080310027024008,36.0,281.2
2319,080310027025000,273.0,553.0
2320,080310027025001,162.0,574.4
2321,080310027025002,23.0,348.3
2322,080310027025003,220.0,391.0
2323,080310027025004,90.0,392.7
2324,080310027025005,7.0,208.8
2325,080310027025006,120.0,172.8
2326,080310027031000,110.0,572.3
2327,080310027031001,59.0,473.1
2328,080310027031002,47.0,340.4
2329,080310027031003,139.0,241.6
2330,080310027031004,84.0,140.4
2331,080310027031005,128.0,87.8
2332,080310027031006,174.0,234.4
2333,080310027031009,223.0,444.2
2334,080310027031010,184.0,543.7
2335,080310027031011,206.0,642.8
2336,080310027032000,205.0,648.2
2337,080310027032001,147.0,669.4
2338,080310027032002,149.0,646.8
2339,080310027032003,100.0,586.7
2340,080310027032004,170.0,526.1
2341,080310027032005,139.0,468.6
2342,080310027032006,117.0,388.6
2343,080310027032007,169.0,398.7
2344,080310027032008,133.0,459.0
2345,080310027033000,106.0,472.9
2346,080310027033001,149.0,493.8
2347,080310027033002,158.0,590.0
2348,080310027033003,151.0,689.4
2349,080310027033004,182.0,602.7
2350,080310027033005,216.0,593.2
2351,080310027034000,64.0,318.4
2352,080310027034001,188.0,264.0
2353,080310027034002,148.0,321.3
2354,080310027034003,121.0,418.5
2355,080310027034004,182.0,517.3
2356,080310027034005,216.0,616.4
2357,080310027034006,221.0,711.8
2358,080310028011000,61.0,168.0
2359,080310028011001,63.0,240.7
2360,080310028011002,46.0,339.5
2361,080310028011003,48.0,438.1
2362,080310028011004,69.0,480.5
2363,080310028011005,199.0,373.7
2364,080310028011006,91.0,499.7
2365,080310028011007,194.0,511.9
2366,080310028011008,67.0,413.7
2367,080310028011009,49.0,313.6
2368,080310028011010,59.0,213.8
2369,080310028011011,38.0,50.4
2370,080310028012000,65.0,323.6
2371,080310028012001,69.0,282.2
2372,080310028012002,47.0,382.2
2373,080310028012003,68.0,481.7
2374,080310028012004,82.0,580.7
2375,080310028012005,61.0,672.3
2376,080310028012006,33.0,790.8
2377,080310028012007,48.0,757.9
2378,080310028012008,76.0,699.9
2379,080310028012009,30.0,557.4
2380,080310028012010,80.0,500.2
2381,080310028012011,57.0,523.7
2382,080310028012018,15.0,691.4
2383,080310028012019,14.0,700.9
2384,080310028012022,28.0,770.2
2385,080310028013000,250.0,272.6
2386,080310028013001,138.0,169.7
2387,080310028013002,2.0,146.4
2388,080310028013003,1.0,254.1
2389,080310028013007,4.0,394.9
2390,080310028013008,1.0,403.0
2391,080310028013010,2.0,400.1
2392,080310028013011,49.0,279.6
2393,080310028013012,126.0,294.5
2394,080310028013013,113.0,400.1
2395,080310028013014,59.0,572.2
2396,080310028013015,73.0,455.5
2397,080310028013017,8.0,640.5
2398,080310028021003,122.0,168.6
2399,080310028021008,5.0,514.2
2400,080310028021009,15.0,444.9
2401,080310028021010,14.0,340.7
2402,080310028021011,67.0,517.3
2403,080310028021012,117.0,620.8
2404,080310028021013,70.0,681.5
2405,080310028021014,68.0,617.2
2406,080310028021019,175.0,866.1
2407,080310028021020,181.0,899.3
2408,080310028021021,47.0,1005.9
2409,080310028021022,55.0,963.3
2410,080310028021023,55.0,961.3
2411,080310028021024,67.0,821.1
2412,080310028021025,115.0,858.5
2413,080310028021026,149.0,795.4
2414,080310028021027,48.0,747.4
2415,080310028021029,74.0,939.1
2416,080310028021030,70.0,1003.2
2417,080310028021031,7.0,785.3
2418,080310028021032,3.0,900.9
2419,080310028022000,146.0,1162.3
2420,080310028022001,93.0,1119.4
2421,080310028022002,144.0,1118.4
