,geoid10,population,supermarket
36092,170317203001015,43.0,1656.8
36093,170317203001016,50.0,1707.0
36094,170317203001017,50.0,1757.6
36095,170317203001018,63.0,1908.9
36096,170317203001019,68.0,1807.6
36097,170317203001020,43.0,2008.5
36098,170317203001021,60.0,2110.1
36099,170317203002000,,1176.6
36100,170317203002001,,1065.3
36101,170317203002002,,965.0
36102,170317203002003,,866.6
36103,170317203002004,,764.2
36104,170317203002005,,799.9
36105,170317203002006,19.0,834.3
36106,170317203002007,32.0,884.0
36107,170317203002008,32.0,934.4
36108,170317203002009,37.0,983.9
36109,170317203002010,33.0,1035.3
36110,170317203002011,25.0,1035.5
36111,170317203002012,24.0,1135.8
36112,170317203002013,28.0,1185.2
36113,170317203002014,26.0,1235.8
36114,170317203002015,29.0,1236.2
36115,170317203002016,33.0,1237.3
36116,170317203002017,30.0,1405.5
36117,170317203002018,40.0,1455.5
36118,170317203002019,46.0,1411.3
36119,170317203002020,44.0,1360.7
36120,170317203002021,38.0,1311.2
36121,170317203002022,23.0,1260.6
36122,170317203002023,28.0,1211.2
36123,170317203002024,26.0,1159.7
36124,170317203002025,46.0,1110.5
36125,170317203002026,49.0,1060.2
36126,170317203002027,27.0,1010.4
36127,170317203002028,,925.9
36128,170317203003000,71.0,2009.5
36129,170317203003001,74.0,1998.2
36130,170317203003002,55.0,1898.5
36131,170317203003003,79.0,1698.1
36132,170317203003004,46.0,1698.1
36133,170317203003005,32.0,1647.7
36134,170317203003006,18.0,1545.2
36135,170317203003007,,1574.6
36136,170317203003008,6.0,1630.4
36137,170317203003009,39.0,1729.0
36138,170317203003010,35.0,1773.9
36139,170317203003011,38.0,1774.0
36140,170317203003012,67.0,1825.2
36141,170317203003013,66.0,2025.1
36142,170317203003014,,2314.0
36143,170317203003015,77.0,2210.4
36144,170317203003016,38.0,1823.3
36145,170317203003017,33.0,1756.2
36146,170317203003018,43.0,1622.6
36147,170317203003019,35.0,1555.5
36148,170317203003020,33.0,1554.9
36149,170317203003021,6.0,1427.8
36150,170317203003022,1.0,1225.4
36151,170317203003023,35.0,1352.8
36152,170317203003024,42.0,1420.0
36153,170317203003025,40.0,1488.9
36154,170317203003026,40.0,1555.9
36155,170317203003027,39.0,1622.3
36156,170317203003028,24.0,1721.7
36157,170317203003029,44.0,1890.1
36158,170317203003030,32.0,1983.8
36159,170317203003031,65.0,2025.4
36160,170317203003032,82.0,2127.0
36161,170317203003033,21.0,1786.4
36162,170317203003034,17.0,1586.7
36163,170317203004000,42.0,1607.0
36164,170317203004001,27.0,1644.5
36165,170317203004002,43.0,1594.8
36166,170317203004003,42.0,1543.9
36167,170317203004004,56.0,1394.1
36168,170317203004005,64.0,1293.7
36169,170317203004006,71.0,1344.4
36170,170317203004007,74.0,1344.2
36171,170317203004008,89.0,1310.8
36172,170317203004009,22.0,1796.2
36173,170317203004010,37.0,1846.5
36174,170317203004011,25.0,1807.8
36175,170317203004012,45.0,1746.0
36176,170317203004013,63.0,1696.2
36177,170317203004014,73.0,1495.8
36178,170317204001000,4.0,1502.3
36179,170317204001001,35.0,1499.7
36180,170317204001002,32.0,1450.3
36181,170317204001003,34.0,1399.9
36182,170317204001004,36.0,1348.6
36183,170317204001005,61.0,1320.9
36184,170317204001006,46.0,1681.7
36185,170317204001007,2.0,1681.4
36186,170317204001008,5.0,1476.4
36187,170317204001009,50.0,1477.4
36188,170317204001010,38.0,1426.7
36189,170317204001011,46.0,1632.3
36190,170317204001012,51.0,1600.5
36191,170317204001013,45.0,1550.8
36192,170317204001014,54.0,1500.0
36193,170317204001015,164.0,1585.4
36194,170317204001016,8.0,1457.5
36195,170317204001017,32.0,1250.5
36196,170317204001018,,1150.1
36197,170317204001019,25.0,1284.6
36198,170317204002000,180.0,1291.4
36199,170317204002001,15.0,949.3
36200,170317204002002,18.0,948.5
36201,170317204002003,22.0,1050.3
36202,170317204002004,68.0,1259.5
36203,170317204002005,28.0,1245.7
36204,170317204002006,37.0,1419.7
36205,170317204002007,41.0,1250.6
36206,170317204002008,30.0,1075.3
36207,170317204002009,34.0,1023.9
36208,170317204002010,27.0,973.1
36209,170317204002011,28.0,1025.0
36210,170317204002012,33.0,1075.8
36211,170317204002013,35.0,1175.7
36212,170317204002014,36.0,1313.9
36213,170317204002015,40.0,1250.6
36214,170317204002016,53.0,1200.4
36215,170317204002017,37.0,1148.8
36216,170317204002018,52.0,1198.9
36217,170317204002019,33.0,1367.9
36218,170317204002020,54.0,1316.9
36219,170317204002021,42.0,1265.9
36220,170317204002022,49.0,1215.0
36221,170317204002023,44.0,1113.3
36222,170317204002024,28.0,939.4
36223,170317204002025,27.0,1041.9
36224,170317204002026,3.0,1016.9
36225,170317204002027,25.0,1193.8
36226,170317204002028,25.0,1069.8
36227,170317204002029,12.0,864.5
36228,170317205001000,10.0,1214.4
36229,170317205001001,39.0,1249.0
36230,170317205001002,17.0,1299.5
36231,170317205001003,41.0,1179.5
36232,170317205001004,41.0,1120.2
36233,170317205001005,25.0,1052.1
36234,170317205001006,85.0,1130.6
36235,170317205001007,,2229.3
36236,170317205001008,32.0,505.6
36237,170317205001009,43.0,761.5
36238,170317205001010,31.0,740.6
36239,170317205001011,9.0,843.2
36240,170317205001012,49.0,710.5
36241,170317205001013,18.0,1164.2
36242,170317205001014,22.0,1265.9
36243,170317205001015,40.0,1303.9
36244,170317205001016,19.0,1226.1
36245,170317205001017,,1135.2
36246,170317205001018,43.0,1015.6
36247,170317205001019,34.0,1321.5
36248,170317205001020,80.0,858.8
36249,170317205001021,21.0,957.3
36250,170317205001022,15.0,1072.9
36251,170317205001023,12.0,1124.8
36252,170317205001024,17.0,1176.6
36253,170317205002000,,1025.7
36254,170317205002001,,1100.5
36255,170317205002002,14.0,1126.5
36256,170317205002003,,1225.7
36257,170317205002004,10.0,1320.3
36258,170317205002005,,1312.0
36259,170317205002006,8.0,1218.7
36260,170317205002007,28.0,1269.1
36261,170317205002008,43.0,1148.8
36262,170317205002009,36.0,1098.2
36263,170317205002010,37.0,1048.6
36264,170317205002011,36.0,998.3
36265,170317205002012,38.0,1047.7
36266,170317205002013,42.0,870.0
36267,170317205002014,2.0,859.4
36268,170317205002015,,639.5
36269,170317205002016,76.0,667.7
36270,170317205002017,65.0,617.9
36271,170317205002018,39.0,820.6
36272,170317205002019,52.0,871.4
36273,170317205002020,54.0,921.2
36274,170317205002021,47.0,971.5
36275,170317205002022,18.0,1072.2
36276,170317205002023,18.0,1167.3
36277,170317205002024,27.0,1123.3
36278,170317205002025,20.0,1022.0
36279,170317205002026,34.0,970.8
36280,170317205002027,54.0,819.8
36281,170317205002028,42.0,819.5
36282,170317205002029,44.0,719.3
36283,170317205002030,55.0,668.4
36284,170317205002031,22.0,490.6
36285,170317205002032,44.0,440.6
36286,170317205002033,32.0,490.1
36287,170317205002034,23.0,449.6
36288,170317205002035,22.0,364.5
36289,170317205002036,18.0,465.6
36290,170317205002037,40.0,642.4
36291,170317205002038,38.0,718.8
36292,170317205002039,,869.6
36293,170317205002040,,1111.6
36294,170317205002041,32.0,1008.5
36295,170317205002042,36.0,1066.8
36296,170317205002043,35.0,957.0
36297,170317205002044,29.0,891.7
36298,170317205002045,39.0,890.0
36299,170317205002046,20.0,642.4
36300,170317205002047,22.0,567.4
36301,170317205002048,32.0,542.1
36302,170317206001000,51.0,1818.1
36303,170317206001001,34.0,1620.7
36304,170317206001002,34.0,1570.7
36305,170317206001003,33.0,1521.5
36306,170317206001004,39.0,1470.2
36307,170317206001005,13.0,1420.5
36308,170317206001006,13.0,1320.5
36309,170317206001007,21.0,1219.8
36310,170317206001008,1.0,1058.3
36311,170317206001009,16.0,1094.2
36312,170317206001010,19.0,1143.5
36313,170317206001011,26.0,1193.7
36314,170317206001012,25.0,1243.6
36315,170317206001013,31.0,1293.9
36316,170317206001014,34.0,1344.0
36317,170317206001015,25.0,1394.5
36318,170317206001016,32.0,1217.9
36319,170317206001017,30.0,1267.5
36320,170317206001018,33.0,1319.6
36321,170317206001019,37.0,1367.8
36322,170317206001020,28.0,1419.6
36323,170317206001021,63.0,1529.9
36324,170317206001022,31.0,1168.4
36325,170317206001023,31.0,1118.5
36326,170317206001024,37.0,1068.4
36327,170317206001025,28.0,1018.2
36328,170317206001026,42.0,968.2
36329,170317206001027,61.0,916.6
36330,170317206001028,,850.9
36331,170317206002000,74.0,1332.3
36332,170317206002001,34.0,1221.5
36333,170317206002002,35.0,1170.1
36334,170317206002003,33.0,1120.2
36335,170317206002004,30.0,1070.3
36336,170317206002005,31.0,1020.2
36337,170317206002006,43.0,970.9
36338,170317206002007,42.0,920.8
36339,170317206002008,27.0,870.5
36340,170317206002009,35.0,770.8
36341,170317206002010,26.0,720.7
36342,170317206002011,48.0,720.1
36343,170317206002012,,638.4
36344,170317206002013,,497.5
36345,170317206002014,38.0,546.6
36346,170317206002015,26.0,596.3
36347,170317206002016,36.0,647.1
36348,170317206002017,42.0,746.4
36349,170317206002018,28.0,795.9
36350,170317206002019,21.0,845.4
36351,170317206002020,30.0,895.3
36352,170317206002021,22.0,944.7
36353,170317206002022,30.0,994.0
36354,170317206002023,26.0,1044.2
36355,170317206002024,52.0,1128.3
36356,170317206002025,11.0,865.5
36357,170317206002026,18.0,765.1
36358,170317206002027,12.0,665.2
36359,170317206002028,14.0,570.4
36360,170317206002029,11.0,470.4
36361,170317206002030,13.0,390.5
36362,170317207001000,4.0,2135.3
36363,170317207001001,145.0,2042.5
36364,170317207001002,,1914.1
36365,170317207001003,,1881.6
36366,170317207001004,222.0,1874.1
36367,170317207001005,128.0,1787.4
36368,170317207001006,,1506.3
36369,170317207001007,,1476.3
36370,170317207001008,279.0,1524.3
36371,170317207001009,42.0,1378.9
36372,170317207001010,112.0,1766.6
36373,170317207001011,77.0,1901.9
36374,170317207001012,24.0,1834.9
36375,170317207001013,79.0,1728.6
36376,170317207001014,455.0,1543.1
36377,170317207002000,,1938.7
36378,170317207002001,,2035.6
36379,170317207002002,4.0,2232.9
36380,170317207002003,11.0,1991.7
36381,170317207002004,40.0,2065.1
36382,170317207002005,41.0,2157.9
36383,170317207002006,9.0,2093.7
36384,170317207002007,83.0,2489.5
36385,170317207002008,29.0,2206.4
36386,170317207002009,11.0,2147.6
36387,170317207002010,,2018.8
36388,170317207002011,,2290.4
36389,170317207002012,25.0,2414.6
36390,170317207002013,45.0,2427.8
36391,170317207002014,135.0,2345.2
36392,170317207002015,27.0,2399.4
36393,170317207002016,175.0,2198.3
36394,170317207002017,87.0,2113.0
36395,170317207002018,64.0,1722.5
36396,170317207002019,89.0,1619.0
36397,170317207003000,157.0,2147.3
36398,170317207003001,138.0,2185.1
36399,170317207003002,138.0,2080.2
36400,170317207003003,47.0,1962.5
36401,170317207003004,26.0,2133.9
36402,170317207003005,18.0,2207.5
36403,170317207003006,32.0,1913.2
36404,170317207003007,26.0,2083.4
36405,170317207003008,27.0,2033.0
36406,170317207003009,33.0,1862.8
36407,170317207003010,19.0,1811.1
36408,170317207003011,20.0,1983.2
36409,170317207003012,26.0,2106.6
36410,170317301001000,,1896.4
36411,170317301001001,69.0,1749.7
36412,170317301001002,50.0,1749.0
36413,170317301001003,57.0,1698.4
36414,170317301001004,45.0,1749.9
36415,170317301001005,37.0,2001.7
36416,170317301001006,57.0,1901.3
36417,170317301001007,33.0,1951.3
36418,170317301001008,73.0,1952.1
36419,170317301001009,,2030.7
36420,170317301001010,,2260.3
36421,170317301001011,61.0,2154.7
36422,170317301001012,37.0,2154.8
36423,170317301001013,50.0,2104.4
36424,170317301001014,36.0,2204.7
36425,170317301001015,50.0,2408.0
36426,170317301001016,30.0,2307.0
36427,170317301001017,46.0,2358.0
36428,170317301001018,30.0,2405.6
36429,170317301001019,,2434.8
36430,170317301002000,36.0,2255.3
36431,170317301002001,34.0,2255.3
36432,170317301002002,,2306.5
36433,170317301002003,47.0,2331.9
36434,170317301002004,53.0,2281.5
36435,170317301002005,41.0,2231.1
36436,170317301002006,41.0,2180.2
36437,170317301002007,58.0,2145.6
36438,170317301002008,33.0,2106.2
36439,170317301002009,25.0,2001.7
36440,170317301002010,36.0,2051.0
36441,170317301002011,28.0,2101.9
36442,170317301002012,32.0,2151.8
36443,170317301002013,30.0,2203.3
36444,170317301002014,33.0,2254.4
36445,170317301002015,45.0,2354.9
36446,170317301002016,25.0,2409.6
36447,170317301002017,27.0,2409.6
36448,170317301002018,,2283.6
36449,170317301002019,11.0,2183.3
36450,170317301002020,4.0,2094.1
36451,170317301002021,11.0,1981.3
36452,170317301002022,,1910.9
36453,170317301002023,59.0,1931.3
36454,170317301003000,48.0,1849.8
36455,170317301003001,44.0,1849.7
36456,170317301003002,53.0,1900.9
36457,170317301003003,42.0,2000.3
36458,170317301003004,44.0,2051.0
36459,170317301003005,56.0,2102.2
36460,170317301003006,45.0,2151.9
36461,170317301003007,43.0,2202.8
36462,170317301003008,48.0,2253.4
36463,170317301003009,62.0,2218.6
36464,170317301003010,41.0,2287.9
36465,170317301003011,47.0,2329.2
36466,170317301003012,64.0,2380.0
36467,170317301003013,43.0,2355.2
36468,170317301003014,59.0,2304.2
36469,170317301003015,39.0,2254.1
36470,170317301003016,47.0,2202.9
36471,170317301003017,20.0,2103.5
36472,170317301003018,56.0,2052.1
36473,170317301003019,53.0,2052.6
36474,170317302011000,86.0,711.0
36475,170317302011001,82.0,660.1
36476,170317302011002,81.0,559.7
36477,170317302011003,36.0,559.4
36478,170317302011004,49.0,508.7
36479,170317302011005,,414.4
36480,170317302011006,2.0,245.8
36481,170317302011007,26.0,308.0
36482,170317302011008,54.0,358.9
36483,170317302011009,44.0,408.6
36484,170317302011010,94.0,459.3
36485,170317302011011,102.0,511.6
36486,170317302011012,46.0,433.7
36487,170317302011013,63.0,433.2
36488,170317302011014,149.0,333.1
36489,170317302011015,47.0,282.2
36490,170317302011016,87.0,282.9
36491,170317302011017,19.0,116.7
36492,170317302011018,9.0,336.6
36493,170317302011019,,362.6
36494,170317302011020,,482.9
36495,170317302012000,68.0,1071.5
36496,170317302012001,51.0,971.7
36497,170317302012002,,886.4
36498,170317302012003,,843.1
36499,170317302012004,,821.6
36500,170317302012005,,774.0
36501,170317302012006,127.0,1034.4
36502,170317302012007,55.0,866.9
36503,170317302012008,66.0,864.0
36504,170317302012009,,1130.2
36505,170317302012010,,1304.9
36506,170317302012011,65.0,1210.5
36507,170317302012012,62.0,1166.2
36508,170317302012013,58.0,1217.9
36509,170317302012014,56.0,965.8
36510,170317302012015,64.0,965.7
36511,170317302012016,78.0,915.5
36512,170317302012017,64.0,1116.4
36513,170317302012018,50.0,1065.8
36514,170317302012019,74.0,864.7
36515,170317302012020,55.0,838.6
36516,170317302012021,45.0,889.6
36517,170317302012022,47.0,939.6
36518,170317302012023,57.0,939.5
36519,170317302012024,,969.4
36520,170317302012025,,828.0
36521,170317302013000,,644.0
36522,170317302013001,,546.0
36523,170317302013002,,443.3
36524,170317302013003,,442.7
36525,170317302013004,,574.2
36526,170317302013005,,574.4
36527,170317302013006,,573.8
36528,170317302013007,,674.8
36529,170317302013008,36.0,664.4
36530,170317302013009,,613.3
36531,170317302013010,51.0,655.3
36532,170317302013011,73.0,773.2
36533,170317302013012,65.0,812.8
36534,170317302013013,49.0,983.6
36535,170317302013014,54.0,935.8
36536,170317302013015,103.0,909.9
36537,170317302013016,97.0,859.3
36538,170317302013017,86.0,676.5
36539,170317302013018,53.0,1061.9
36540,170317302013019,39.0,1111.8
36541,170317302013020,190.0,832.5
36542,170317302013021,74.0,1112.5
36543,170317302013022,89.0,1061.6
36544,170317302013023,76.0,1011.9
36545,170317302013024,76.0,913.9
36546,170317302013025,55.0,1190.4
36547,170317302013026,76.0,1091.3
36548,170317302014000,50.0,714.4
36549,170317302014001,40.0,663.9
36550,170317302014002,65.0,612.8
36551,170317302014003,,575.0
36552,170317302014004,,544.0
36553,170317302014005,,644.0
36554,170317302014006,,676.0
36555,170317302014007,,804.4
36556,170317302014008,45.0,768.0
36557,170317302014009,151.0,672.2
36558,170317302014010,84.0,859.2
36559,170317302014011,145.0,808.2
36560,170317302014012,106.0,858.1
36561,170317302014013,128.0,909.1
36562,170317302014014,51.0,914.0
36563,170317302014015,101.0,861.8
36564,170317302014016,47.0,864.5
36565,170317302014017,64.0,711.5
36566,170317302014018,87.0,910.2
36567,170317302014019,23.0,844.8
36568,170317302014020,64.0,618.0
36569,170317302014021,29.0,737.8
36570,170317302014022,92.0,737.6
36571,170317302015000,60.0,1014.7
36572,170317302015001,78.0,914.4
36573,170317302015002,60.0,914.5
36574,170317302015003,57.0,862.5
36575,170317302015004,56.0,761.8
36576,170317302015005,106.0,711.4
36577,170317302015006,38.0,511.4
36578,170317302015007,44.0,611.3
36579,170317302015008,43.0,662.2
36580,170317302015009,64.0,713.3
36581,170317302015010,55.0,713.4
36582,170317302015011,36.0,814.3
36583,170317302015012,42.0,788.0
36584,170317302015013,32.0,737.3
36585,170317302015014,52.0,687.6
36586,170317302015015,55.0,636.2
36587,170317302015016,29.0,535.8
36588,170317302015017,60.0,485.4
36589,170317302015018,23.0,565.1
36590,170317302015019,19.0,656.2
36591,170317302015020,,767.0
36592,170317302021000,,1494.2
36593,170317302021001,,1360.3
36594,170317302021002,,1246.8
36595,170317302021003,1.0,1149.1
36596,170317302021004,12.0,1455.7
36597,170317302021005,42.0,1424.1
36598,170317302021006,52.0,1547.1
36599,170317302021007,32.0,1499.2
36600,170317302021008,49.0,1450.7
36601,170317302021009,48.0,1459.8
36602,170317302021010,60.0,1510.8
36603,170317302021011,44.0,1561.2
36604,170317302021012,51.0,1561.4
36605,170317302021013,44.0,1689.2
36606,170317302021014,43.0,1432.4
36607,170317302021015,57.0,1661.3
36608,170317302021016,38.0,1712.5
36609,170317302021017,47.0,1706.4
36610,170317302021018,,1708.4
36611,170317302021019,,1588.5
36612,170317302021020,,1506.0
36613,170317302021021,,1557.8
36614,170317302021022,,2133.0
36615,170317302021023,35.0,2307.5
36616,170317302021024,75.0,2212.7
36617,170317302021025,76.0,2268.6
36618,170317302021026,55.0,2172.7
36619,170317302021027,46.0,2121.2
36620,170317302021028,48.0,2070.7
36621,170317302021029,36.0,2019.9
36622,170317302021030,36.0,2019.8
36623,170317302021031,,1958.1
36624,170317302021032,,1753.5
36625,170317302021033,,1265.9
36626,170317302021034,,1255.5
36627,170317302021035,8.0,1452.2
36628,170317302021036,37.0,1477.2
36629,170317302021037,30.0,1531.9
36630,170317302021038,,1591.6
36631,170317302021039,20.0,1427.7
36632,170317302021040,37.0,1416.7
36633,170317302022000,,1053.3
36634,170317302022001,,981.7
36635,170317302022002,71.0,1121.2
36636,170317302022003,78.0,1161.9
36637,170317302022004,67.0,1409.5
36638,170317302022005,65.0,1359.9
36639,170317302022006,48.0,1310.8
36640,170317302022007,65.0,1260.8
36641,170317302022008,51.0,1460.7
36642,170317302022009,70.0,1460.6
36643,170317302022010,59.0,1561.0
36644,170317302022011,57.0,1610.7
36645,170317302022012,60.0,1419.4
36646,170317302022013,75.0,1319.0
36647,170317302022014,64.0,1267.8
36648,170317302022015,49.0,1268.1
36649,170317302022016,58.0,1017.3
36650,170317302022017,45.0,1067.3
36651,170317302022018,37.0,1219.6
36652,170317302022019,29.0,1117.8
36653,170317302022020,12.0,1218.5
36654,170317302022021,23.0,1067.3
36655,170317302022022,28.0,1041.2
36656,170317302022023,38.0,991.1
36657,170317302022024,,1161.2
36658,170317302023000,30.0,2056.6
36659,170317302023001,44.0,1960.7
36660,170317302023002,35.0,1909.9
36661,170317302023003,37.0,1859.0
36662,170317302023004,43.0,1807.9
36663,170317302023005,35.0,1758.1
36664,170317302023006,25.0,1635.9
36665,170317302023007,27.0,1686.4
36666,170317302023008,22.0,1736.9
36667,170317302023009,21.0,1787.2
36668,170317302023010,31.0,1809.4
36669,170317302023011,14.0,1906.9
36670,170317302023012,40.0,1577.3
36671,170317302023013,35.0,1476.0
36672,170317302023014,189.0,1463.9
36673,170317302023015,,1435.6
36674,170317302023016,26.0,1534.8
36675,170317302023017,23.0,1586.3
36676,170317302023018,19.0,1678.4
36677,170317302023019,,1216.8
36678,170317302023020,14.0,1087.6
36679,170317302023021,11.0,1145.5
36680,170317302023022,32.0,1262.9
36681,170317302023023,26.0,1369.0
36682,170317302023024,28.0,1175.7
36683,170317302023025,,1275.9
36684,170317302023026,,1170.6
36685,170317302023027,,1385.9
36686,170317303001000,63.0,851.2
36687,170317303001001,101.0,1092.4
36688,170317303001002,51.0,1037.7
36689,170317303001003,47.0,922.2
36690,170317303001004,60.0,972.2
36691,170317303001005,31.0,1151.9
36692,170317303001006,21.0,1145.2
36693,170317303001007,,969.2
36694,170317303001008,,753.2
36695,170317303001009,13.0,927.2
36696,170317303001010,10.0,774.8
36697,170317303001011,88.0,987.6
36698,170317303001012,20.0,803.7
36699,170317303001013,57.0,987.0
36700,170317303001014,41.0,1041.7
36701,170317303001015,28.0,1084.6
36702,170317303001016,34.0,582.2
36703,170317303001017,64.0,468.5
36704,170317303001018,61.0,670.1
36705,170317303001019,51.0,871.7
36706,170317303001020,17.0,824.6
36707,170317303001021,6.0,623.2
36708,170317303001022,5.0,428.4
36709,170317303001023,,271.2
36710,170317303001024,42.0,388.1
36711,170317303001025,27.0,523.6
36712,170317303001026,40.0,720.7
36713,170317303001027,59.0,770.7
36714,170317303001028,12.0,796.9
36715,170317303001029,,5.3
36716,170317303001030,24.0,319.3
36717,170317303001031,35.0,328.3
36718,170317303001032,28.0,641.3
36719,170317303001033,30.0,700.1
36720,170317304001000,,1968.7
36721,170317304001001,41.0,1853.1
36722,170317304001002,41.0,1802.0
36723,170317304001003,53.0,1751.1
36724,170317304001004,48.0,1701.3
36725,170317304001005,131.0,1883.2
36726,170317304001006,,1561.3
36727,170317304001007,34.0,1641.7
36728,170317304001008,30.0,1672.6
36729,170317304001009,,1390.4
36730,170317304001010,44.0,1788.9
36731,170317304001011,39.0,1776.9
36732,170317304001012,31.0,1777.1
36733,170317304001013,51.0,1812.7
36734,170317304001014,48.0,1863.5
36735,170317304001015,30.0,1914.6
36736,170317304001016,42.0,1963.9
36737,170317304001017,27.0,2014.5
36738,170317304001018,37.0,2064.5
36739,170317304001019,40.0,2159.4
36740,170317304001020,37.0,1746.4
36741,170317304002000,3.0,929.8
36742,170317304002001,28.0,758.9
36743,170317304002002,72.0,718.2
36744,170317304002003,65.0,662.2
36745,170317304002004,89.0,608.4
36746,170317304002005,75.0,551.4
36747,170317304002006,228.0,742.2
36748,170317304002007,,828.6
36749,170317304002008,103.0,565.6
36750,170317304002009,12.0,1084.7
36751,170317304002010,57.0,1095.7
36752,170317304002011,57.0,1095.0
36753,170317304002012,40.0,976.4
36754,170317304002013,143.0,1132.4
36755,170317304002014,11.0,906.7
36756,170317304002015,70.0,1036.3
36757,170317304002016,69.0,1156.7
36758,170317304002017,46.0,1214.1
36759,170317304003000,,2369.1
36760,170317304003001,37.0,2232.8
36761,170317304003002,29.0,2181.8
36762,170317304003003,33.0,2181.7
36763,170317304003004,41.0,2130.7
36764,170317304003005,48.0,2030.3
36765,170317304003006,34.0,1979.9
36766,170317304003007,34.0,1929.9
36767,170317304003008,27.0,1871.7
36768,170317304003009,19.0,1733.0
36769,170317304003010,31.0,1713.8
36770,170317304003011,,1643.5
36771,170317304003012,,1727.5
36772,170317304003013,27.0,1738.2
36773,170317304003014,32.0,1825.4
36774,170317304003015,27.0,1898.0
36775,170317304003016,19.0,1841.2
36776,170317304003017,15.0,1819.9
36777,170317304003018,,1786.0
36778,170317304003019,13.0,1738.9
36779,170317304003020,9.0,2069.3
36780,170317304003021,9.0,2118.9
36781,170317304003022,12.0,2169.2
36782,170317304003023,26.0,2269.8
36783,170317304003024,12.0,2320.6
36784,170317304003025,14.0,2321.0
36785,170317304003026,20.0,2421.2
36786,170317304003027,,2444.5
36787,170317304003028,,2298.9
36788,170317304003029,,2022.6
36789,170317304003030,8.0,2069.5
36790,170317304003031,17.0,1971.8
36791,170317304003032,21.0,1965.6
36792,170317304003033,22.0,1923.3
36793,170317304003034,24.0,1909.9
36794,170317304003035,,1788.5
36795,170317304003036,,1711.9
36796,170317304003037,,1754.9
36797,170317304003038,,1772.6
36798,170317304003039,,1799.5
36799,170317304003040,,2195.8
36800,170317304003041,,2147.5
36801,170317304003042,,2374.3
36802,170317304003043,,1928.0
36803,170317304003044,,1980.1
36804,170317304004000,4.0,1253.4
36805,170317304004001,31.0,1097.1
36806,170317304004002,18.0,1139.8
36807,170317304004003,35.0,1271.6
36808,170317304004004,42.0,1384.7
36809,170317304004005,,1397.5
36810,170317304004006,,1493.6
36811,170317304004007,66.0,1296.2
36812,170317304004008,53.0,1098.2
36813,170317304004009,18.0,1162.1
36814,170317304004010,57.0,1359.3
36815,170317304004011,,1591.7
36816,170317304004012,74.0,1605.7
36817,170317304004013,69.0,1358.2
36818,170317304004014,71.0,1224.7
36819,170317304004015,61.0,1278.4
36820,170317304004016,55.0,1422.9
36821,170317304004017,15.0,1451.2
36822,170317304004018,81.0,1345.5
36823,170317304004019,51.0,1355.4
36824,170317304004020,38.0,1355.0
36825,170317304004021,43.0,1331.6
36826,170317305001000,,2593.6
36827,170317305001001,3.0,2500.6
36828,170317305001002,20.0,2396.2
36829,170317305001003,26.0,2640.9
36830,170317305001004,38.0,2671.5
36831,170317305001005,36.0,2535.2
36832,170317305001006,51.0,2569.6
36833,170317305001007,46.0,2620.1
36834,170317305001008,44.0,2686.6
36835,170317305001009,25.0,2668.4
36836,170317305001010,22.0,2516.2
36837,170317305001011,12.0,2722.0
36838,170317305001012,19.0,2712.8
36839,170317305001013,,2892.1
36840,170317305001014,15.0,2842.6
36841,170317305001015,18.0,2742.0
36842,170317305001016,18.0,2817.9
36843,170317305001017,11.0,2771.7
36844,170317305001018,26.0,2970.5
36845,170317305001019,31.0,2918.9
36846,170317305001020,37.0,2869.0
36847,170317305001021,19.0,2793.9
36848,170317305001022,18.0,2843.7
36849,170317305001023,33.0,3019.3
36850,170317305001024,21.0,2993.6
36851,170317305001025,28.0,2938.9
36852,170317305001026,28.0,2919.8
36853,170317305001027,13.0,3038.8
36854,170317305001028,15.0,3065.3
36855,170317305001029,,3160.3
36856,170317305001030,27.0,3127.4
36857,170317305001031,19.0,3095.0
36858,170317305001032,30.0,3122.3
36859,170317305001033,21.0,3070.8
36860,170317305002000,,3122.9
36861,170317305002001,,3164.7
36862,170317305002002,,3167.8
36863,170317305002003,6.0,3246.4
36864,170317305002004,4.0,3302.7
36865,170317305002005,,3329.8
36866,170317305002006,19.0,3167.4
36867,170317305002007,38.0,3217.6
36868,170317305002008,73.0,3166.1
36869,170317305002009,44.0,3236.3
36870,170317305002010,57.0,3288.6
36871,170317305002011,23.0,3243.5
36872,170317305002012,18.0,3243.3
36873,170317305002013,10.0,3320.9
36874,170317305002014,,3298.2
36875,170317305002015,8.0,3352.4
36876,170317305002016,7.0,3377.3
36877,170317305002017,,3401.3
36878,170317305002018,36.0,3293.1
36879,170317305002019,20.0,3399.7
36880,170317305002020,14.0,3376.5
36881,170317305002021,,3400.6
36882,170317305002022,,3500.9
36883,170317305002023,17.0,3500.5
36884,170317305002024,20.0,3392.3
36885,170317305002025,30.0,3442.4
36886,170317305002026,4.0,3490.5
36887,170317305002027,2.0,3402.8
36888,170317305002028,1.0,3731.5
36889,170317305002029,24.0,3583.2
36890,170317305002030,14.0,3784.6
36891,170317305002031,13.0,3684.4
36892,170317305002032,21.0,3591.8
36893,170317305002033,19.0,3542.7
36894,170317305002034,25.0,3470.6
36895,170317305002035,26.0,3471.2
36896,170317305002036,24.0,3611.0
36897,170317305002037,38.0,3662.2
36898,170317305002038,33.0,3694.9
36899,170317305002039,14.0,3644.3
36900,170317305002040,,3702.4
