,index,population,supermarket
489,410510003025018,55.0,1855.6
490,410510003025019,47.0,1669.9
491,410510003025020,44.0,1859.8
492,410510003025021,41.0,1920.9
493,410510003025022,38.0,1846.1
494,410510003025023,3.0,1703.1
495,410510003025024,35.0,1780.0
496,410510003025025,29.0,1855.7
497,410510003025026,43.0,1998.3
498,410510003026000,45.0,1004.9
499,410510003026002,52.0,1186.8
500,410510003026003,38.0,1379.6
501,410510003026004,2.0,1426.3
502,410510003026005,34.0,1389.9
503,410510003026006,26.0,1442.3
504,410510003026007,38.0,1468.9
505,410510003026008,31.0,1562.3
506,410510003026009,40.0,1652.2
507,410510003026010,42.0,1694.2
508,410510003026011,31.0,1626.7
509,410510003026012,34.0,1582.0
510,410510003026013,35.0,1409.1
511,410510003026014,40.0,1335.1
512,410510003026016,42.0,1242.8
513,410510003026017,55.0,1390.8
514,410510003026019,36.0,1471.4
515,410510003026020,43.0,1557.2
516,410510003026021,8.0,1671.5
517,410510003026022,7.0,1634.4
518,410510003026023,19.0,1729.0
519,410510003026024,46.0,1675.4
520,410510003026025,44.0,1430.0
521,410510003026026,17.0,1513.0
522,410510003026027,37.0,1792.6
523,410510003026028,51.0,1736.4
524,410510003026029,49.0,1676.2
525,410510003026031,74.0,1604.9
526,410510004011000,51.0,1079.5
527,410510004011001,54.0,1160.7
528,410510004011002,57.0,1190.0
529,410510004011003,56.0,1113.5
530,410510004011004,43.0,1036.0
531,410510004011005,50.0,960.5
532,410510004011006,57.0,884.0
533,410510004011007,49.0,807.7
534,410510004011008,61.0,731.2
535,410510004011009,37.0,561.4
536,410510004011010,48.0,487.5
537,410510004011011,40.0,418.7
538,410510004011012,54.0,480.4
539,410510004011013,54.0,730.7
540,410510004011014,53.0,807.3
541,410510004011015,50.0,883.6
542,410510004011016,52.0,960.0
543,410510004011017,53.0,1036.3
544,410510004011018,63.0,1130.7
545,410510004011019,19.0,1190.9
546,410510004011020,43.0,1284.4
547,410510004011021,54.0,1270.8
548,410510004011022,53.0,551.5
549,410510004012000,32.0,1139.2
550,410510004012001,16.0,1075.9
551,410510004012002,20.0,1008.7
552,410510004012003,62.0,839.6
553,410510004012004,19.0,850.2
554,410510004012005,19.0,741.5
555,410510004012007,20.0,274.8
556,410510004012008,14.0,353.7
557,410510004012009,63.0,1152.1
558,410510004012010,16.0,900.3
559,410510004012011,20.0,718.4
560,410510004012012,34.0,902.0
561,410510004012013,35.0,981.0
562,410510004012014,19.0,797.2
563,410510004012015,11.0,719.4
564,410510004012016,28.0,615.9
565,410510004012017,37.0,536.6
566,410510004012018,13.0,638.2
567,410510004012019,19.0,563.1
568,410510004012020,32.0,459.2
569,410510004012021,19.0,356.1
570,410510004012022,23.0,276.9
571,410510004012023,17.0,198.0
572,410510004012024,18.0,121.9
573,410510004012025,13.0,277.2
574,410510004012026,25.0,396.2
575,410510004012027,33.0,498.6
576,410510004013000,18.0,274.9
577,410510004013001,13.0,274.6
578,410510004013002,24.0,353.4
579,410510004013003,16.0,432.3
580,410510004013004,8.0,512.4
581,410510004013005,10.0,595.2
582,410510004013006,38.0,475.0
583,410510004013007,11.0,353.2
584,410510004013008,9.0,273.8
585,410510004013009,14.0,194.5
586,410510004013010,18.0,271.9
587,410510004013011,15.0,118.4
588,410510004013012,25.0,116.4
589,410510004013013,11.0,195.7
590,410510004013014,19.0,274.8
591,410510004013015,23.0,397.1
592,410510004013016,18.0,42.6
593,410510004013019,20.0,317.8
594,410510004013020,43.0,400.1
595,410510004013022,8.0,182.5
596,410510004013023,6.0,234.6
597,410510004013024,18.0,300.1
598,410510004013025,13.0,406.7
599,410510004013026,8.0,325.9
600,410510004013027,10.0,239.7
601,410510004013029,6.0,126.4
602,410510004013030,8.0,5.6
603,410510004013031,9.0,86.0
604,410510004013032,17.0,166.0
605,410510004013033,21.0,245.3
606,410510004013034,22.0,324.8
607,410510004013035,14.0,403.9
608,410510004013036,13.0,483.6
609,410510004013037,20.0,575.5
610,410510004013038,21.0,496.4
611,410510004013039,30.0,455.9
612,410510004013040,19.0,561.7
613,410510004013041,10.0,598.8
614,410510004013042,8.0,633.9
615,410510004013043,38.0,759.6
616,410510004013044,22.0,655.4
617,410510004013045,19.0,563.1
618,410510004013046,19.0,483.3
619,410510004013047,19.0,402.9
620,410510004013048,14.0,323.2
621,410510004013049,14.0,246.3
622,410510004013050,13.0,242.6
623,410510004013051,20.0,244.5
624,410510004013052,19.0,324.4
625,410510004013053,20.0,403.8
626,410510004013054,11.0,481.0
627,410510004013055,17.0,561.4
628,410510004013056,19.0,640.5
629,410510004013057,22.0,733.3
630,410510004013058,28.0,837.9
631,410510004013059,16.0,838.4
632,410510004013060,13.0,733.3
633,410510004014000,33.0,772.4
634,410510004014001,29.0,693.4
635,410510004014002,32.0,771.8
636,410510004014003,31.0,737.7
637,410510004014004,28.0,658.0
638,410510004014005,38.0,579.2
639,410510004014006,30.0,688.3
640,410510004014007,31.0,768.1
641,410510004014008,23.0,740.4
642,410510004014009,26.0,661.2
643,410510004014010,20.0,582.6
644,410510004014011,19.0,661.7
645,410510004014012,49.0,418.5
646,410510004014013,21.0,551.3
647,410510004014014,52.0,577.1
648,410510004014015,91.0,692.8
649,410510004014016,38.0,642.2
650,410510004014017,22.0,442.9
651,410510004021000,88.0,294.6
652,410510004021001,44.0,427.0
653,410510004021002,86.0,566.7
654,410510004021003,23.0,505.1
655,410510004021004,170.0,652.8
656,410510004021005,54.0,713.4
657,410510004021006,36.0,722.4
658,410510004021007,31.0,874.1
659,410510004021008,33.0,956.7
660,410510004021009,28.0,1066.3
661,410510004021010,47.0,939.4
662,410510004021011,37.0,788.3
663,410510004021012,138.0,1097.6
664,410510004021013,48.0,681.7
665,410510004021014,33.0,980.8
666,410510004021015,185.0,1138.2
667,410510004021016,129.0,1175.8
668,410510004021017,40.0,953.2
669,410510004021018,76.0,771.3
670,410510004022000,30.0,765.2
671,410510004022001,21.0,1001.9
672,410510004022002,34.0,1165.2
673,410510004022003,15.0,1191.5
674,410510004022004,16.0,1145.8
675,410510004022005,23.0,1203.3
676,410510004022006,22.0,1001.8
677,410510004022007,12.0,801.7
678,410510004022008,20.0,846.0
679,410510004022009,18.0,1046.0
680,410510004022010,24.0,1247.1
681,410510004022011,6.0,1107.9
682,410510004022012,17.0,1061.2
683,410510004022013,27.0,1211.2
684,410510004022014,27.0,1088.4
685,410510004022015,32.0,888.1
686,410510004022016,47.0,978.0
687,410510004022017,21.0,1131.2
688,410510004022018,15.0,1168.4
689,410510004022019,19.0,1015.9
690,410510004022020,16.0,971.8
691,410510004022021,22.0,1123.0
692,410510004022022,20.0,1175.9
693,410510004022023,15.0,1110.6
694,410510004022024,23.0,1060.5
695,410510004022025,19.0,1010.0
696,410510004022026,23.0,960.4
697,410510004022027,24.0,909.7
698,410510004022028,24.0,859.4
699,410510004022029,10.0,787.7
700,410510004022030,23.0,941.9
701,410510004022031,20.0,1143.4
702,410510004022032,22.0,1189.3
703,410510004022033,27.0,1239.3
704,410510004022034,24.0,1210.7
705,410510004022035,20.0,1160.0
706,410510004022036,14.0,1093.3
707,410510004022037,25.0,1041.6
708,410510004022038,18.0,991.6
709,410510004022039,30.0,1159.3
710,410510004022040,25.0,1142.7
711,410510004022041,17.0,736.8
712,410510004022042,22.0,892.6
713,410510004022043,27.0,1093.9
714,410510004022044,29.0,1253.9
715,410510004023000,29.0,1253.2
716,410510004023001,28.0,1051.9
717,410510004023002,26.0,850.6
718,410510004023003,11.0,694.6
719,410510004023004,19.0,670.2
720,410510004023005,27.0,826.8
721,410510004023006,32.0,1028.1
722,410510004023007,23.0,1229.3
723,410510004023008,24.0,1230.7
724,410510004023009,28.0,980.4
725,410510004023010,23.0,779.0
726,410510004023012,235.0,859.0
727,410510004023013,7.0,827.6
728,410510004023014,31.0,1028.7
729,410510004023015,21.0,1230.2
730,410510004023016,36.0,1224.5
731,410510004023017,20.0,1023.1
732,410510004023018,32.0,1073.2
733,410510004023019,26.0,1323.8
734,410510004023020,24.0,1323.3
735,410510004023021,31.0,1122.5
736,410510004023022,19.0,1171.7
737,410510004023023,21.0,1371.1
738,410510004023024,32.0,1362.5
739,410510004023025,29.0,1313.3
740,410510004023026,73.0,1371.3
741,410510004023027,162.0,1250.1
742,410510004023028,27.0,1514.5
743,410510004023029,26.0,1562.9
744,410510004023030,21.0,1414.0
745,410510004023031,23.0,1464.4
746,410510005011000,40.0,710.4
747,410510005011001,34.0,602.4
748,410510005011002,40.0,430.1
749,410510005011003,35.0,684.2
750,410510005011004,63.0,670.5
751,410510005011005,40.0,793.4
752,410510005011006,59.0,937.6
753,410510005011007,39.0,761.5
754,410510005011008,59.0,886.9
755,410510005011009,88.0,1022.1
756,410510005011010,18.0,844.9
757,410510005011011,33.0,921.8
758,410510005011012,30.0,1038.6
759,410510005011013,32.0,1126.2
760,410510005011014,66.0,908.0
761,410510005011015,23.0,1078.1
762,410510005011016,14.0,1117.9
763,410510005011017,39.0,1064.1
764,410510005011018,17.0,1139.9
765,410510005011019,26.0,1103.5
766,410510005011020,50.0,1058.6
767,410510005012000,20.0,1177.2
768,410510005012001,11.0,1218.9
769,410510005012002,59.0,1290.1
770,410510005012003,9.0,1196.7
771,410510005012004,32.0,1154.9
772,410510005012005,30.0,1204.8
773,410510005012006,32.0,1254.4
774,410510005012007,29.0,1304.6
775,410510005012008,33.0,1297.1
776,410510005012009,54.0,1352.8
777,410510005012010,27.0,1304.0
778,410510005012011,16.0,1257.6
779,410510005012012,15.0,1234.8
780,410510005012013,59.0,1332.0
781,410510005012014,32.0,1405.8
782,410510005012015,78.0,1162.1
783,410510005012016,22.0,1090.7
784,410510005012017,11.0,1219.3
785,410510005012018,21.0,1363.6
786,410510005012019,34.0,1363.1
787,410510005012020,28.0,1108.9
788,410510005012021,51.0,978.1
789,410510005012022,43.0,959.8
790,410510005012023,103.0,1297.6
791,410510005012024,9.0,1202.1
792,410510005012025,32.0,1310.6
793,410510005012026,11.0,1251.8
794,410510005012027,21.0,1328.6
795,410510005013000,22.0,939.1
796,410510005013001,22.0,935.1
797,410510005013002,25.0,884.0
798,410510005013003,23.0,934.5
799,410510005013004,25.0,895.3
800,410510005013005,28.0,845.7
801,410510005013006,23.0,895.8
802,410510005013007,20.0,946.6
803,410510005013008,20.0,1112.2
804,410510005013009,34.0,1114.6
805,410510005013010,26.0,1163.1
806,410510005013011,28.0,1161.3
807,410510005013012,25.0,1210.3
808,410510005013013,29.0,1211.9
809,410510005013014,28.0,1260.1
810,410510005013015,25.0,1258.5
811,410510005013016,18.0,1307.4
812,410510005013017,40.0,1259.8
813,410510005013018,47.0,1308.9
814,410510005013019,39.0,1359.5
815,410510005013020,38.0,1360.2
816,410510005013021,42.0,1361.0
817,410510005013022,36.0,1413.0
818,410510005013023,38.0,1411.6
819,410510005013024,36.0,1460.4
820,410510005013025,34.0,1462.1
821,410510005013026,29.0,1510.8
822,410510005013027,31.0,1557.1
823,410510005013028,37.0,1437.7
824,410510005013029,22.0,1387.2
825,410510005013030,32.0,1338.1
826,410510005013031,29.0,1287.4
827,410510005013032,26.0,1539.0
828,410510005013033,25.0,1583.0
829,410510005013034,19.0,1613.9
830,410510005013035,19.0,1491.2
831,410510005014000,39.0,354.1
832,410510005014001,41.0,315.4
833,410510005014002,83.0,280.7
834,410510005014003,3.0,126.2
835,410510005014004,20.0,114.1
836,410510005014005,33.0,50.6
837,410510005014006,18.0,226.6
838,410510005014007,18.0,212.4
839,410510005014008,27.0,262.4
840,410510005014009,30.0,387.0
841,410510005014010,29.0,308.5
842,410510005014011,31.0,266.6
843,410510005014012,14.0,268.7
844,410510005014013,40.0,266.3
845,410510005014014,37.0,301.2
846,410510005014016,33.0,442.7
847,410510005014017,35.0,513.2
848,410510005014018,23.0,646.5
849,410510005014019,22.0,575.5
850,410510005014020,43.0,654.4
