,index,population,supermarket
657,482012111001022,6.0,3146.1
658,482012111001023,10.0,3034.9
659,482012111001024,31.0,2907.6
660,482012111001025,23.0,2845.7
661,482012111001026,14.0,2850.6
662,482012111001027,16.0,2851.3
663,482012111001028,25.0,2906.5
664,482012111001029,13.0,2815.4
665,482012111001030,7.0,2789.0
666,482012111001031,2.0,2742.6
667,482012111001032,11.0,2783.5
668,482012111001033,22.0,2434.4
669,482012111001034,12.0,2605.2
670,482012111001035,34.0,2676.0
671,482012111001036,22.0,2676.1
672,482012111001037,20.0,2673.7
673,482012111001038,1.0,2795.1
674,482012111001039,43.0,2686.8
675,482012111001040,17.0,2231.1
676,482012111001041,20.0,2363.7
677,482012111001042,33.0,2463.3
678,482012111001043,36.0,2533.9
679,482012111001044,5.0,2602.4
680,482012111001045,6.0,2654.8
681,482012111001046,19.0,2585.3
682,482012111001047,7.0,2515.2
683,482012111001048,2.0,2449.1
684,482012111001050,11.0,2306.7
685,482012111001051,40.0,2389.5
686,482012111001052,38.0,2437.7
687,482012111001053,52.0,2480.4
688,482012111001054,25.0,2399.3
689,482012111001055,28.0,2318.6
690,482012111001056,27.0,2429.1
691,482012111001057,48.0,2509.2
692,482012111001058,13.0,2589.0
693,482012111001059,11.0,2698.1
694,482012111001060,33.0,2619.4
695,482012111001061,25.0,2537.2
696,482012111001062,8.0,2473.3
697,482012111001064,29.0,2356.0
698,482012111001067,175.0,2852.4
699,482012111001069,35.0,2647.8
700,482012111001070,38.0,2728.4
701,482012111001071,35.0,2808.1
702,482012111001073,8.0,2758.9
703,482012111001075,7.0,2584.6
704,482012111002000,90.0,3763.1
705,482012111002001,111.0,3628.2
706,482012111002002,10.0,3377.0
707,482012111002003,107.0,3350.9
708,482012111002004,86.0,3458.1
709,482012111002005,315.0,3891.7
710,482012111002006,5.0,2968.3
711,482012111002007,17.0,2973.8
712,482012111002008,31.0,2913.2
713,482012111002009,16.0,2903.0
714,482012111003000,20.0,4290.2
715,482012111003001,27.0,4190.2
716,482012111003002,22.0,4215.8
717,482012111003003,7.0,4046.4
718,482012111003004,9.0,4108.4
719,482012111003005,51.0,3971.3
720,482012111003006,74.0,3768.0
721,482012111003007,12.0,4045.5
722,482012111003008,22.0,4140.5
723,482012111003009,36.0,4162.5
724,482012111003010,53.0,4072.8
725,482012111003011,21.0,3941.5
726,482012111003012,26.0,3889.0
727,482012111003013,9.0,3957.4
728,482012111003014,16.0,3952.5
729,482012111003015,26.0,3741.9
730,482012111003016,16.0,3793.3
731,482012111003017,34.0,3943.3
732,482012111003018,17.0,4073.7
733,482012111003019,39.0,3915.1
734,482012111003020,9.0,3915.2
735,482012111003022,48.0,3696.7
736,482012111003023,25.0,3600.3
737,482012111003024,13.0,3557.4
738,482012111003025,11.0,3699.0
739,482012111003026,10.0,3530.1
740,482012111003027,16.0,3612.3
741,482012111003028,13.0,3703.0
742,482012111003029,18.0,3395.9
743,482012111003030,12.0,3458.9
744,482012111003031,30.0,3464.5
745,482012111003032,45.0,3553.9
746,482012111003033,43.0,3689.4
747,482012111003034,5.0,3651.7
748,482012111003036,24.0,3647.1
749,482012111003037,4.0,3779.6
750,482012111003038,2.0,3766.2
751,482012111004000,34.0,3895.0
752,482012111004001,64.0,3604.6
753,482012111004002,2.0,3850.8
754,482012111004003,60.0,3754.3
755,482012111004004,53.0,3601.4
756,482012111004005,70.0,3447.7
757,482012111004006,8.0,3620.1
758,482012111004007,29.0,3548.0
759,482012111004008,86.0,3447.6
760,482012111004009,70.0,3371.8
761,482012111004010,70.0,3296.6
762,482012111004011,95.0,3364.7
763,482012111004012,66.0,3101.8
764,482012111004013,95.0,3157.5
765,482012111005000,64.0,3073.9
766,482012111005002,77.0,3050.1
767,482012111005003,25.0,3072.6
768,482012111005004,26.0,3130.4
769,482012111005005,24.0,3028.0
770,482012111005006,72.0,3021.7
771,482012111005007,63.0,3116.0
772,482012111005008,16.0,3132.6
773,482012111005009,28.0,3603.6
774,482012111005010,18.0,3117.4
775,482012111005011,35.0,2854.1
776,482012111005012,76.0,2744.7
777,482012111005013,18.0,2819.2
778,482012111005014,29.0,2895.8
779,482012111005015,55.0,2949.2
780,482012111005016,63.0,3029.9
781,482012111005017,2.0,2666.2
782,482012111005018,39.0,2775.3
783,482012111005019,21.0,2914.7
784,482012111005020,35.0,2929.4
785,482012111005021,20.0,2949.1
786,482012111005022,54.0,3033.5
787,482012111006000,36.0,3245.7
788,482012111006001,32.0,3115.3
789,482012111006002,29.0,3147.7
790,482012111006003,85.0,3171.2
791,482012111006004,83.0,3171.1
792,482012111006005,30.0,3149.8
793,482012111006006,55.0,2954.9
794,482012111006007,56.0,2879.8
795,482012111006008,28.0,2703.1
796,482012111006009,53.0,2772.5
797,482012111006010,55.0,3082.9
798,482012111006011,73.0,3022.0
799,482012111006012,58.0,3021.2
800,482012111006013,19.0,2934.5
801,482012111006014,21.0,2741.1
802,482012111006015,2.0,2665.5
803,482012111006016,32.0,2557.3
804,482012111006017,14.0,2632.1
805,482012111006018,85.0,2937.3
806,482012111006019,76.0,2958.5
807,482012111006020,57.0,2882.3
808,482012111006021,50.0,2649.1
809,482012111006022,12.0,2872.6
810,482012111006023,23.0,2872.1
811,482012111006024,27.0,2790.3
812,482012111006025,20.0,2711.9
813,482012111006026,8.0,2636.5
814,482012111006027,5.0,2559.1
815,482012111006028,30.0,2558.6
816,482012111006029,9.0,2634.1
817,482012111006030,65.0,2709.6
818,482012111006031,25.0,2788.8
819,482012111006032,24.0,2869.6
820,482012111006033,38.0,2949.5
821,482012112001001,6.0,6226.0
822,482012112001003,103.0,5526.3
823,482012112001004,32.0,5391.6
824,482012112001005,13.0,5296.3
825,482012112001006,8.0,5528.9
826,482012112001007,36.0,5688.3
827,482012112001008,20.0,5947.8
828,482012112001009,43.0,5629.8
