,geoid10,population,supermarket
10725,245102708011019,49.0,729.8
10726,245102708011020,49.0,671.7
10727,245102708011021,60.0,474.1
10728,245102708012000,,310.7
10729,245102708012001,32.0,431.1
10730,245102708012002,45.0,486.3
10731,245102708012003,60.0,673.1
10732,245102708012004,39.0,881.4
10733,245102708012005,64.0,1047.7
10734,245102708012006,59.0,698.4
10735,245102708012007,50.0,825.3
10736,245102708012008,45.0,968.8
10737,245102708012009,43.0,842.6
10738,245102708012010,55.0,656.0
10739,245102708012011,47.0,479.7
10740,245102708012012,40.0,527.1
10741,245102708012013,,409.4
10742,245102708012014,,663.1
10743,245102708012015,,926.3
10744,245102708012016,,886.5
10745,245102708012017,104.0,987.9
10746,245102708012018,34.0,1142.7
10747,245102708012019,50.0,1188.5
10748,245102708012020,35.0,1182.7
10749,245102708012021,40.0,1241.7
10750,245102708012022,84.0,1104.1
10751,245102708012023,17.0,1017.2
10752,245102708012024,,683.8
10753,245102708013000,127.0,1355.5
10754,245102708013001,80.0,1292.6
10755,245102708013002,39.0,1441.8
10756,245102708013003,45.0,1406.5
10757,245102708013004,74.0,1481.0
10758,245102708013005,137.0,1440.6
10759,245102708013006,67.0,1350.1
10760,245102708013007,42.0,1400.0
10761,245102708013008,9.0,1475.0
10762,245102708013009,30.0,1440.8
10763,245102708013010,102.0,1317.2
10764,245102708013011,27.0,1323.9
10765,245102708013012,6.0,1313.0
10766,245102708013013,6.0,1376.7
10767,245102708013014,,1122.1
10768,245102708013015,,1084.6
10769,245102708013016,47.0,1297.5
10770,245102708013017,59.0,1242.2
10771,245102708014000,72.0,1025.9
10772,245102708014001,315.0,1334.9
10773,245102708014002,52.0,1471.8
10774,245102708014003,27.0,1511.0
10775,245102708014004,122.0,1219.3
10776,245102708014005,226.0,1269.1
10777,245102708014006,83.0,1359.6
10778,245102708014007,57.0,1396.0
10779,245102708014008,66.0,1123.9
10780,245102708014009,111.0,1139.3
10781,245102708014010,126.0,1263.6
10782,245102708021000,,307.7
10783,245102708021001,,370.2
10784,245102708021002,,584.5
10785,245102708021003,92.0,598.2
10786,245102708021004,99.0,703.4
10787,245102708021005,47.0,796.6
10788,245102708021006,62.0,482.4
10789,245102708021007,27.0,446.4
10790,245102708021008,2.0,432.4
10791,245102708021009,,643.8
10792,245102708021010,13.0,671.9
10793,245102708021011,38.0,698.7
10794,245102708021012,42.0,737.8
10795,245102708021013,62.0,927.1
10796,245102708021014,54.0,986.1
10797,245102708021015,19.0,894.7
10798,245102708021016,3.0,935.7
10799,245102708021017,111.0,868.3
10800,245102708021018,56.0,781.4
10801,245102708021019,,782.6
10802,245102708021020,29.0,830.5
10803,245102708021021,34.0,865.8
10804,245102708021022,66.0,878.5
10805,245102708022000,,940.9
10806,245102708022001,5.0,816.5
10807,245102708022002,115.0,713.5
10808,245102708022003,37.0,549.2
10809,245102708022004,62.0,426.1
10810,245102708022005,276.0,579.4
10811,245102708022006,74.0,597.4
10812,245102708022007,146.0,718.6
10813,245102708022008,52.0,692.5
10814,245102708022009,,1026.9
10815,245102708022010,,970.7
10816,245102708022011,30.0,603.8
10817,245102708022012,31.0,575.4
10818,245102708022013,31.0,588.2
10819,245102708022014,36.0,513.0
10820,245102708022015,129.0,563.6
10821,245102708022016,70.0,674.8
10822,245102708022017,68.0,673.5
10823,245102708023000,199.0,524.3
10824,245102708023001,115.0,393.3
10825,245102708023002,,208.8
10826,245102708023003,6.0,226.0
10827,245102708023004,,284.8
10828,245102708023005,110.0,433.8
10829,245102708023006,86.0,552.8
10830,245102708023007,,118.4
10831,245102708023008,39.0,235.1
10832,245102708023009,23.0,324.0
10833,245102708023010,31.0,315.0
10834,245102708023011,30.0,265.4
10835,245102708023012,79.0,488.8
10836,245102708023013,41.0,416.3
10837,245102708024000,10.0,1120.8
10838,245102708024001,65.0,1173.4
10839,245102708024002,25.0,1080.5
10840,245102708024003,24.0,981.0
10841,245102708024004,39.0,1077.0
10842,245102708024005,34.0,1131.9
10843,245102708024006,41.0,1067.8
10844,245102708024007,45.0,1122.6
10845,245102708024008,,1127.6
10846,245102708024009,,1054.4
10847,245102708024010,,759.2
10848,245102708024011,42.0,999.7
10849,245102708024012,48.0,848.8
10850,245102708024013,24.0,956.6
10851,245102708024014,31.0,910.5
10852,245102708024015,44.0,1026.3
10853,245102708024016,475.0,727.2
10854,245102708024017,195.0,732.2
10855,245102708024018,35.0,678.1
10856,245102708024019,,805.2
10857,245102708024020,33.0,951.7
10858,245102708024021,52.0,956.7
10859,245102708024022,74.0,811.5
10860,245102708024023,22.0,891.5
10861,245102708024024,12.0,828.1
10862,245102708025000,1.0,804.7
10863,245102708025001,,938.7
10864,245102708025002,29.0,819.4
10865,245102708025003,8.0,910.1
10866,245102708025004,29.0,972.8
10867,245102708025005,8.0,993.1
10868,245102708025006,53.0,905.7
10869,245102708025007,67.0,981.9
10870,245102708025008,75.0,947.6
10871,245102708025009,42.0,817.7
10872,245102708025010,64.0,956.2
10873,245102708025011,,1109.0
10874,245102708025012,,938.5
10875,245102708025013,21.0,869.5
10876,245102708025014,45.0,910.1
10877,245102708025015,93.0,800.6
10878,245102708025016,42.0,733.3
10879,245102708025017,59.0,589.3
10880,245102708025018,16.0,736.8
10881,245102708025019,72.0,633.1
10882,245102708025020,,665.1
10883,245102708025021,91.0,616.0
10884,245102708025022,25.0,789.5
10885,245102708025023,5.0,881.6
10886,245102708031000,,2693.4
10887,245102708031001,,2496.8
10888,245102708031002,,3123.5
10889,245102708031003,,2739.7
10890,245102708031004,,2559.3
10891,245102708031005,,2903.8
10892,245102708031006,,3064.6
10893,245102708031007,,3223.4
10894,245102708031008,,3084.1
10895,245102708031009,17.0,3052.9
10896,245102708031010,,1776.1
10897,245102708031011,113.0,1640.7
10898,245102708031012,34.0,2000.9
10899,245102708031013,163.0,1516.3
10900,245102708031014,112.0,1885.1
10901,245102708031015,46.0,1964.9
10902,245102708031016,68.0,1636.9
10903,245102708031017,,2286.1
10904,245102708031018,71.0,1412.6
10905,245102708031019,72.0,1203.8
10906,245102708031020,106.0,1242.8
10907,245102708031021,110.0,1324.2
10908,245102708031022,70.0,1330.5
10909,245102708031023,145.0,1366.2
10910,245102708031024,33.0,1352.8
10911,245102708031025,93.0,1606.6
10912,245102708031026,71.0,1454.7
10913,245102708031027,,1877.2
10914,245102708031028,,2378.5
10915,245102708031029,,2231.8
10916,245102708031030,83.0,2252.7
10917,245102708031031,,2080.7
10918,245102708031032,5.0,2164.0
10919,245102708031033,27.0,1750.3
10920,245102708031034,9.0,1690.9
10921,245102708031035,55.0,1608.4
10922,245102708031036,57.0,1554.4
10923,245102708031037,73.0,1588.6
10924,245102708031038,86.0,1653.2
10925,245102708031039,137.0,1724.2
10926,245102708031040,49.0,1495.4
10927,245102708031041,73.0,1571.4
10928,245102708031042,76.0,1874.6
10929,245102708031043,37.0,1523.7
10930,245102708031044,130.0,1740.0
10931,245102708031045,179.0,1795.7
10932,245102708031046,,1961.3
10933,245102708031047,43.0,1970.3
10934,245102708031048,105.0,1650.5
10935,245102708031049,23.0,1845.9
10936,245102708032000,268.0,640.2
10937,245102708032001,,335.8
10938,245102708032002,,384.5
10939,245102708032003,391.0,367.8
10940,245102708032004,,35.2
10941,245102708032005,,90.7
10942,245102708032006,504.0,176.6
10943,245102708032007,261.0,970.8
10944,245102708032008,,718.6
10945,245102708032009,25.0,448.1
10946,245102708032010,15.0,515.5
10947,245102708032011,27.0,668.8
10948,245102708032012,59.0,703.8
10949,245102708032013,129.0,881.9
10950,245102708033000,27.0,734.8
10951,245102708033001,45.0,600.1
10952,245102708033002,6.0,589.1
10953,245102708033003,78.0,779.4
10954,245102708033004,13.0,604.0
10955,245102708033005,19.0,708.3
10956,245102708033006,23.0,794.8
10957,245102708033007,56.0,874.2
10958,245102708033008,63.0,833.2
10959,245102708033009,68.0,1015.1
10960,245102708033010,36.0,972.7
10961,245102708033011,94.0,1038.1
10962,245102708033012,47.0,835.8
10963,245102708033013,82.0,779.5
10964,245102708033014,42.0,883.2
10965,245102708033015,20.0,794.1
10966,245102708033016,70.0,958.7
10967,245102708033017,184.0,1002.9
10968,245102708033018,77.0,1081.7
10969,245102708033019,32.0,1147.2
10970,245102708033020,63.0,1052.6
10971,245102708033021,78.0,1082.3
10972,245102708033022,60.0,918.9
10973,245102708033023,18.0,884.0
10974,245102708033024,16.0,970.3
10975,245102708033025,23.0,987.6
10976,245102708033026,78.0,1086.9
10977,245102708033027,41.0,1017.0
10978,245102708033028,111.0,1182.0
10979,245102708033029,96.0,1258.2
10980,245102708033030,,1185.1
10981,245102708033031,133.0,1367.0
10982,245102708033032,29.0,1084.7
10983,245102708033033,61.0,1198.7
10984,245102708033034,1.0,1371.6
10985,245102708033035,128.0,1383.8
10986,245102708041000,52.0,1553.6
10987,245102708041001,245.0,1476.9
10988,245102708041002,277.0,1389.1
10989,245102708041003,20.0,769.6
10990,245102708041004,79.0,1115.0
10991,245102708041005,121.0,1399.7
10992,245102708041006,36.0,1397.1
10993,245102708041007,37.0,1438.5
10994,245102708041008,101.0,1417.2
10995,245102708041009,8.0,1327.7
10996,245102708042000,8.0,1149.1
10997,245102708042001,32.0,1269.4
10998,245102708042002,36.0,1356.2
10999,245102708042003,25.0,1249.9
11000,245102708042004,22.0,1134.0
11001,245102708042005,57.0,1104.7
11002,245102708042006,,1154.6
11003,245102708042007,121.0,1361.5
11004,245102708042008,50.0,1405.6
11005,245102708042009,37.0,1216.6
11006,245102708042010,107.0,1373.1
11007,245102708042011,42.0,1420.2
11008,245102708042012,52.0,1380.2
11009,245102708043000,200.0,1391.6
11010,245102708043001,84.0,1392.8
11011,245102708043002,60.0,1101.0
11012,245102708043003,130.0,1244.6
11013,245102708043004,38.0,744.3
11014,245102708043005,,736.2
11015,245102708043006,,843.5
11016,245102708043007,37.0,952.0
11017,245102708043008,36.0,1058.7
11018,245102708043009,47.0,1029.4
11019,245102708043010,,944.8
11020,245102708043011,,1117.6
11021,245102708044000,141.0,565.2
11022,245102708044001,37.0,360.0
11023,245102708044002,,298.4
11024,245102708044003,,550.1
11025,245102708044004,53.0,599.5
11026,245102708044005,74.0,501.6
11027,245102708044006,50.0,953.7
11028,245102708044007,42.0,849.0
11029,245102708044008,40.0,861.4
11030,245102708044009,47.0,785.7
11031,245102708044010,123.0,697.3
11032,245102708051000,,1108.4
11033,245102708051001,,734.9
11034,245102708051002,11.0,510.2
11035,245102708051003,19.0,583.8
11036,245102708051004,193.0,1078.7
11037,245102708051005,1.0,1201.7
11038,245102708051006,82.0,977.6
11039,245102708051007,27.0,940.9
11040,245102708051008,24.0,921.3
11041,245102708051009,35.0,881.8
11042,245102708051010,36.0,862.2
11043,245102708051011,50.0,555.6
11044,245102708051012,55.0,606.6
11045,245102708051013,71.0,712.0
11046,245102708051014,76.0,732.4
11047,245102708051015,55.0,765.3
11048,245102708051016,85.0,758.1
11049,245102708051017,122.0,818.0
11050,245102708051018,43.0,725.5
11051,245102708051019,53.0,845.9
11052,245102708052000,20.0,506.6
11053,245102708052001,102.0,522.1
11054,245102708052002,76.0,603.8
11055,245102708052003,69.0,555.2
11056,245102708052004,81.0,581.1
11057,245102708052005,11.0,728.3
11058,245102708052006,225.0,554.8
11059,245102708052007,22.0,543.9
11060,245102708052008,,448.5
11061,245102708052009,172.0,431.2
11062,245102708052010,,382.1
11063,245102708052011,63.0,382.6
11064,245102708052012,,650.0
11065,245102708052013,53.0,509.7
11066,245102708052014,30.0,381.6
11067,245102708053000,97.0,653.4
11068,245102708053001,74.0,702.1
11069,245102708053002,49.0,794.5
11070,245102708053003,416.0,1293.0
11071,245102708053004,40.0,809.6
11072,245102708053005,83.0,770.2
11073,245102708053006,138.0,868.3
11074,245102708053007,50.0,915.0
11075,245102708053008,64.0,1631.8
11076,245102708053009,,1596.5
11077,245102708054000,173.0,991.3
11078,245102708054001,144.0,1157.4
11079,245102708054002,202.0,1306.1
11080,245102708054003,149.0,1416.3
11081,245102708054004,55.0,1496.3
11082,245102708054005,,1570.5
11083,245102708054006,3.0,1615.9
11084,245102708054007,104.0,1580.2
11085,245102708054008,88.0,1434.7
11086,245102708054009,42.0,1296.4
11087,245102708054010,28.0,1290.5
11088,245102708055000,2.0,1230.8
11089,245102708055001,48.0,1084.2
11090,245102708055002,38.0,1095.5
11091,245102708055003,,1357.4
11092,245102708055004,,1126.6
11093,245102708055005,,1046.4
11094,245102708055006,,1224.8
11095,245102708055007,42.0,1284.9
11096,245102708055008,46.0,1021.3
11097,245102708055009,95.0,1105.9
11098,245102708055010,226.0,997.9
11099,245102708055011,4.0,1189.3
11100,245102708055012,40.0,1307.5
11101,245102708055013,,1164.9
11102,245102708055014,,1308.3
11103,245102708055015,107.0,1531.6
11104,245102708055016,34.0,1529.9
11105,245102708055017,24.0,1521.5
11106,245102708055018,,1299.5
11107,245102708055019,34.0,1440.4
11108,245102708055020,,1504.3
11109,245102708055021,,1474.6
11110,245102708055022,,1401.9
11111,245102708055023,251.0,1010.4
11112,245102709011000,,899.7
11113,245102709011001,51.0,834.6
11114,245102709011002,27.0,847.2
11115,245102709011003,61.0,887.2
11116,245102709011004,,1002.0
11117,245102709011005,198.0,717.3
11118,245102709011006,,657.9
11119,245102709011007,,945.4
11120,245102709011008,,936.2
11121,245102709011009,12.0,921.3
11122,245102709011010,22.0,996.9
11123,245102709011011,65.0,826.0
11124,245102709011012,55.0,816.4
11125,245102709011013,76.0,943.0
11126,245102709011014,77.0,1013.8
11127,245102709011015,96.0,1074.8
11128,245102709011016,58.0,1177.3
11129,245102709011017,11.0,1286.8
11130,245102709011018,62.0,1211.3
11131,245102709011019,84.0,1127.2
11132,245102709012000,36.0,1383.2
11133,245102709012001,40.0,1281.4
11134,245102709012002,86.0,1173.3
11135,245102709012003,102.0,1217.5
11136,245102709012004,46.0,1321.3
11137,245102709012005,129.0,1318.1
11138,245102709012006,29.0,1440.5
11139,245102709012007,,1473.7
11140,245102709012008,,1576.3
11141,245102709012009,12.0,1558.0
11142,245102709012010,116.0,1429.1
11143,245102709012011,62.0,1424.1
11144,245102709012012,109.0,1330.8
11145,245102709012013,,1645.1
11146,245102709012014,12.0,1633.1
11147,245102709012015,73.0,1464.9
11148,245102709012016,52.0,1293.8
11149,245102709012017,66.0,1510.6
11150,245102709012018,60.0,1557.9
11151,245102709012019,,1726.7
11152,245102709012020,,1736.1
11153,245102709012021,31.0,1432.7
11154,245102709012022,,1586.7
11155,245102709012023,67.0,1660.7
11156,245102709013000,59.0,604.9
11157,245102709013001,52.0,667.0
11158,245102709013002,108.0,736.1
11159,245102709013003,60.0,815.7
11160,245102709013004,72.0,860.0
11161,245102709013005,47.0,901.1
11162,245102709013006,99.0,914.4
11163,245102709013007,176.0,960.5
11164,245102709013008,214.0,1062.6
11165,245102709013009,58.0,1109.4
11166,245102709013010,491.0,1436.1
11167,245102709013011,87.0,1376.4
11168,245102709013012,172.0,1290.5
11169,245102709013013,67.0,1227.1
11170,245102709013014,59.0,1255.4
11171,245102709013015,34.0,1425.1
11172,245102709013016,40.0,1417.1
11173,245102709013017,65.0,1497.5
11174,245102709021000,,2028.7
11175,245102709021001,,1919.9
11176,245102709021002,,2016.8
11177,245102709021003,,2010.0
11178,245102709021004,31.0,1982.0
11179,245102709021005,32.0,1914.9
11180,245102709021006,122.0,1663.2
11181,245102709021007,105.0,1672.4
11182,245102709021008,103.0,1641.8
11183,245102709021009,88.0,1648.8
11184,245102709021010,32.0,1998.1
11185,245102709021011,24.0,1860.4
11186,245102709021012,60.0,1836.1
11187,245102709021013,220.0,1732.5
11188,245102709021014,,1860.8
11189,245102709021015,,1787.5
11190,245102709021016,50.0,1782.5
11191,245102709021017,,1895.8
11192,245102709021018,53.0,1739.9
11193,245102709021019,55.0,1814.2
11194,245102709021020,75.0,1772.7
11195,245102709021021,68.0,1750.6
11196,245102709021022,74.0,1750.7
11197,245102709021023,83.0,1755.6
11198,245102709021024,94.0,1754.8
11199,245102709021025,16.0,1904.0
11200,245102709021026,23.0,1875.4
11201,245102709021027,,1973.0
11202,245102709021028,200.0,1495.7
11203,245102709021029,,1382.4
11204,245102709021030,,1782.0
11205,245102709021031,211.0,1749.5
11206,245102709021032,,1689.2
11207,245102709021033,,1538.3
11208,245102709021034,52.0,1772.4
11209,245102709022000,10.0,1440.2
11210,245102709022001,,1540.8
11211,245102709022002,,1663.6
11212,245102709022003,66.0,1523.1
11213,245102709022004,56.0,1364.2
11214,245102709022005,74.0,1762.6
11215,245102709022006,95.0,1648.2
11216,245102709022007,9.0,1629.9
11217,245102709022008,39.0,1467.3
11218,245102709022009,56.0,1567.2
11219,245102709022010,68.0,1818.8
11220,245102709022011,127.0,1696.0
11221,245102709022012,5.0,1836.6
11222,245102709022013,54.0,1849.5
11223,245102709022014,,1885.0
11224,245102709022015,,1869.3
11225,245102709022016,545.0,1860.5
11226,245102709022017,135.0,1904.0
11227,245102709022018,,1716.6
11228,245102709023000,127.0,1300.1
11229,245102709023001,,1115.6
11230,245102709023002,,1068.7
11231,245102709023003,,1027.7
11232,245102709023004,8.0,986.2
11233,245102709023005,31.0,948.1
11234,245102709023006,53.0,912.0
11235,245102709023007,44.0,993.5
11236,245102709023008,12.0,1041.9
11237,245102709023009,,1126.9
11238,245102709023010,95.0,1366.8
11239,245102709023011,,1420.6
11240,245102709023012,17.0,1526.4
11241,245102709023013,60.0,988.1
11242,245102709023014,39.0,1111.3
11243,245102709023015,107.0,1412.6
11244,245102709023016,78.0,1445.9
11245,245102709023017,44.0,1152.9
11246,245102709023018,119.0,1243.9
11247,245102709023019,44.0,1138.4
11248,245102709023020,,1275.6
11249,245102709023021,,1354.5
11250,245102709023022,87.0,1512.8
11251,245102709023023,109.0,1497.2
11252,245102709023024,100.0,1480.6
11253,245102709023025,80.0,1609.4
11254,245102709023026,65.0,1611.5
11255,245102709023027,70.0,1644.1
11256,245102709023028,66.0,1553.5
11257,245102709023029,83.0,1544.6
11258,245102709023030,6.0,1649.3
11259,245102709031000,,1077.5
11260,245102709031001,181.0,1338.2
11261,245102709031002,,1512.2
11262,245102709031003,,1534.0
11263,245102709031004,8.0,1623.4
11264,245102709031005,,1874.8
11265,245102709031006,,1455.6
11266,245102709031007,33.0,1905.0
11267,245102709031008,,1875.1
11268,245102709031009,193.0,2107.9
11269,245102709031010,12.0,1831.3
11270,245102709031011,33.0,2333.5
11271,245102709031012,18.0,2256.3
11272,245102709031013,118.0,2132.3
11273,245102709031014,123.0,2214.8
11274,245102709031015,100.0,2292.9
11275,245102709031016,56.0,2215.3
11276,245102709031017,59.0,2072.7
11277,245102709031018,,1500.4
11278,245102709031019,,1634.7
11279,245102709031020,,1555.6
11280,245102709031021,,1742.6
11281,245102709031022,342.0,1537.7
11282,245102709031023,810.0,1647.4
11283,245102709031024,17.0,2402.6
11284,245102709031025,150.0,2361.6
11285,245102709031026,51.0,2234.4
11286,245102709031027,56.0,2186.2
11287,245102709031028,46.0,2003.0
11288,245102709031029,,2000.6
11289,245102709031030,,1918.2
11290,245102709031031,,1781.2
11291,245102709031032,54.0,2225.4
11292,245102709031033,,2094.4
11293,245102709032000,373.0,2450.8
11294,245102709032001,146.0,2355.7
11295,245102709032002,,1747.4
11296,245102709032003,19.0,1738.0
11297,245102709032004,16.0,2170.9
11298,245102709032005,11.0,1748.7
11299,245102709032006,40.0,2297.9
11300,245102709032007,425.0,1979.3
11301,245102709032008,4.0,2101.2
11302,245102709032009,,2238.6
11303,245102709032010,28.0,2204.0
11304,245102709032011,35.0,2324.6
11305,245102709032012,16.0,2386.0
11306,245102709032013,64.0,2392.6
11307,245102709032014,15.0,2267.1
11308,245102709032015,23.0,2238.0
11309,245102709032016,33.0,2299.5
11310,245102709033000,64.0,1898.4
11311,245102709033001,,1829.7
11312,245102709033002,,1790.2
11313,245102709033003,,1936.7
11314,245102709033004,,1886.5
11315,245102709033005,,1927.1
11316,245102709033006,11.0,1929.3
11317,245102709033007,69.0,2022.9
11318,245102709033008,59.0,1983.2
11319,245102709033009,50.0,2071.1
11320,245102709033010,59.0,2118.1
11321,245102709033011,64.0,2070.7
11322,245102709033012,49.0,2165.6
11323,245102709033013,29.0,1763.2
11324,245102709033014,,1833.2
11325,245102709033015,23.0,1882.2
11326,245102709033016,32.0,1826.4
11327,245102709033017,350.0,1836.8
11328,245102709033018,36.0,1873.3
11329,245102709033019,,2066.1
11330,245102710011000,180.0,2086.9
11331,245102710011001,64.0,2124.2
11332,245102710011002,90.0,2051.3
11333,245102710011003,66.0,2126.2
11334,245102710011004,22.0,2138.3
11335,245102710011005,,2160.6
11336,245102710011006,,2042.9
11337,245102710011007,34.0,2124.8
11338,245102710011008,57.0,1896.6
11339,245102710011009,36.0,1939.8
11340,245102710011010,68.0,2104.0
11341,245102710011011,57.0,1727.1
11342,245102710011012,,1749.8
11343,245102710011013,109.0,1787.7
11344,245102710011014,36.0,1955.7
11345,245102710011015,,1929.3
11346,245102710011016,,1758.6
11347,245102710012000,27.0,1716.7
11348,245102710012001,46.0,1811.1
11349,245102710012002,89.0,1915.3
11350,245102710012003,178.0,1996.1
11351,245102710012004,97.0,1858.1
11352,245102710012005,5.0,1925.1
11353,245102710012006,,2022.6
11354,245102710012007,,2037.1
11355,245102710012008,5.0,1761.7
11356,245102710012009,91.0,1954.7
11357,245102710012010,20.0,1870.9
11358,245102710013000,270.0,2151.3
11359,245102710013001,51.0,1751.4
11360,245102710013002,34.0,1592.1
11361,245102710013003,69.0,1628.6
11362,245102710013004,,1593.1
11363,245102710013005,124.0,1561.8
11364,245102710013006,247.0,1933.9
11365,245102710013007,126.0,1705.3
11366,245102710021000,39.0,772.9
11367,245102710021001,80.0,885.5
11368,245102710021002,66.0,995.1
11369,245102710021003,69.0,1069.3
11370,245102710021004,48.0,1069.4
11371,245102710021005,39.0,822.6
11372,245102710021006,26.0,819.0
11373,245102710021007,23.0,1013.0
11374,245102710021008,28.0,1115.6
11375,245102710021009,61.0,1252.5
11376,245102710021010,38.0,1263.8
11377,245102710021011,131.0,1633.8
11378,245102710021012,45.0,1720.3
11379,245102710021013,88.0,1558.3
11380,245102710021014,63.0,1538.5
11381,245102710021015,16.0,1376.6
11382,245102710021016,41.0,1539.0
11383,245102710021017,53.0,1692.8
11384,245102710021018,77.0,1737.1
11385,245102710021019,86.0,1808.1
11386,245102710021020,32.0,1801.7
11387,245102710021021,7.0,1617.3
11388,245102710021022,50.0,1607.8
11389,245102710022000,118.0,1875.8
11390,245102710022001,84.0,1975.8
11391,245102710022002,44.0,2038.6
11392,245102710022003,143.0,2158.4
11393,245102710022004,,2271.9
11394,245102710022005,,2248.1
11395,245102710022006,89.0,2209.4
11396,245102710022007,19.0,2102.3
11397,245102710022008,30.0,2159.4
11398,245102710022009,27.0,2038.4
11399,245102710022010,44.0,1949.5
11400,245102710022011,60.0,1999.7
11401,245102710022012,18.0,2079.0
11402,245102710023000,82.0,1591.7
11403,245102710023001,21.0,1607.7
11404,245102710023002,137.0,1900.6
11405,245102710023003,67.0,1911.8
11406,245102710023004,22.0,1797.3
11407,245102710023005,19.0,1698.3
11408,245102710023006,49.0,1886.7
11409,245102710023007,98.0,2062.0
11410,245102710023008,,2170.8
11411,245102710023009,,2059.0
11412,245102710023010,19.0,1765.1
11413,245102710023011,52.0,2049.9
11414,245102710024000,213.0,1412.6
11415,245102710024001,58.0,1709.2
11416,245102710024002,,1843.3
11417,245102710024003,,1910.9
11418,245102710024004,263.0,1936.6
11419,245102710024005,106.0,1945.3
11420,245102710024006,46.0,1659.3
11421,245102710024007,80.0,1354.6
11422,245102710024008,9.0,1590.9
11423,245102710024009,,1985.4
11424,245102710025000,285.0,1100.8
11425,245102710025001,93.0,1258.6
11426,245102710025002,56.0,1479.5
11427,245102710025003,,1585.7
11428,245102710025004,1.0,1653.9
11429,245102710025005,62.0,1600.6
11430,245102710025006,65.0,1658.8
11431,245102710025007,,1755.0
11432,245102710025008,113.0,1580.5
11433,245102710025009,83.0,1444.4
11434,245102710025010,52.0,1362.3
11435,245102710025011,99.0,1308.3
11436,245102711011000,324.0,1830.0
11437,245102711011001,333.0,2163.4
11438,245102711011002,226.0,2266.3
11439,245102711011003,157.0,1913.0
11440,245102711011004,,1968.3
11441,245102711011005,,1863.4
11442,245102711011006,5.0,1906.2
11443,245102711012000,,1850.9
11444,245102711012001,15.0,2106.0
11445,245102711012002,,1934.3
11446,245102711012003,,1923.2
11447,245102711013000,116.0,2057.7
11448,245102711013001,55.0,2260.4
11449,245102711013002,61.0,2346.3
11450,245102711013003,1.0,2560.4
11451,245102711013004,9.0,2442.1
11452,245102711013005,111.0,2193.0
11453,245102711013006,126.0,2178.8
11454,245102711013007,,2619.9
11455,245102711013008,95.0,2370.4
11456,245102711013009,21.0,2174.5
11457,245102711013010,35.0,2303.8
11458,245102711013011,16.0,2351.4
11459,245102711013012,19.0,2429.4
11460,245102711013013,176.0,2475.1
11461,245102711013014,19.0,2420.0
11462,245102711013015,41.0,2374.5
11463,245102711013016,28.0,2247.6
11464,245102711013017,,2323.7
11465,245102711013018,57.0,2292.1
11466,245102711021000,2.0,1240.0
11467,245102711021001,22.0,1020.9
11468,245102711021002,48.0,1265.6
11469,245102711021003,,1513.3
11470,245102711021004,2728.0,1533.3
11471,245102711021005,,1475.6
11472,245102711021006,,1682.4
11473,245102711021007,42.0,1485.0
11474,245102711021008,,1326.0
11475,245102711021009,1.0,1606.3
11476,245102711021010,464.0,1904.5
11477,245102711021011,,1695.2
11478,245102711021012,,1462.8
11479,245102711021013,,1425.6
11480,245102711021014,3.0,1279.9
11481,245102711021015,64.0,1777.1
11482,245102711021016,39.0,1599.1
11483,245102711021017,7.0,1637.2
11484,245102711021018,9.0,1731.3
11485,245102711021019,,1527.7
11486,245102711021020,47.0,1482.5
11487,245102711021021,34.0,1625.0
11488,245102711021022,23.0,1380.6
11489,245102711021023,,1461.5
11490,245102711021024,42.0,1797.1
11491,245102711021025,33.0,1682.0
11492,245102711021026,28.0,1826.6
11493,245102711022000,331.0,2133.8
11494,245102711022001,51.0,2213.9
11495,245102711022002,11.0,2327.4
11496,245102711022003,16.0,2374.3
11497,245102711022004,,2298.7
11498,245102711022005,,2082.1
11499,245102711022006,19.0,2175.6
11500,245102711022007,,2108.4
11501,245102711022008,52.0,2128.9
11502,245102711022009,15.0,2305.5
11503,245102711022010,27.0,2255.0
11504,245102711022011,50.0,2130.7
11505,245102711022012,,1965.0
11506,245102711022013,40.0,1918.5
11507,245102711022014,31.0,1745.6
11508,245102711022015,33.0,1695.3
11509,245102711022016,34.0,1877.4
11510,245102711022017,17.0,2097.2
11511,245102711022018,,2007.0
11512,245102711022019,38.0,2031.3
11513,245102711022020,40.0,1709.7
11514,245102711022021,21.0,1548.2
11515,245102711022022,17.0,1841.9
11516,245102711022023,,1615.1
11517,245102711022024,19.0,1615.3
11518,245102711022025,27.0,1575.2
11519,245102712001000,42.0,225.3
11520,245102712001001,44.0,605.2
11521,245102712001002,22.0,784.5
11522,245102712001003,15.0,909.8
11523,245102712001004,5.0,1026.8
11524,245102712001005,41.0,1015.8
11525,245102712001006,70.0,1088.2
11526,245102712001007,59.0,982.5
11527,245102712001008,66.0,874.9
11528,245102712001009,53.0,439.7
11529,245102712001010,54.0,660.8
11530,245102712001011,90.0,1014.8
11531,245102712001012,33.0,950.2
11532,245102712001013,66.0,1282.4
11533,245102712002000,71.0,977.3
11534,245102712002001,30.0,1149.3
11535,245102712002002,74.0,1133.3
11536,245102712002003,54.0,1356.9
11537,245102712002004,79.0,1337.8
11538,245102712002005,30.0,1622.0
11539,245102712002006,101.0,990.3
11540,245102712002007,,1150.4
11541,245102712002008,,1248.1
11542,245102712002009,73.0,1377.4
11543,245102712002010,1.0,1128.8
